"point_of_sale_id","super_catalog_id","unidades_pedidas","precio_minimo"
1673,"7501168810621",33.000,218.670
1679,"7501168810621",7.000,213.510
1680,"7501168810621",4.000,213.510
1682,"7501168810621",4.000,213.510
1720,"7501168810621",2.000,226.600
1519,"7501168810706",1.000,292.130
1673,"7501168810706",3.000,271.790
1679,"7501168810706",4.000,265.370
1681,"7501168810706",1.000,265.370
1682,"7501168810706",1.000,265.370
1182,"7501168810713",1.000,486.270
1192,"7501168810713",1.000,529.470
1311,"7501168810713",9.000,508.290
1517,"7501168810713",2.000,529.470
1519,"7501168810713",4.000,529.470
1575,"7501168810713",2.000,529.470
1601,"7501168810713",1.000,545.800
1616,"7501168810713",2.000,529.470
1679,"7501168810713",21.000,498.860
1680,"7501168810713",17.000,498.860
1681,"7501168810713",15.000,498.860
1682,"7501168810713",7.000,498.860
1720,"7501168810713",1.000,547.990
2063,"7501168810713",1.000,529.470
2119,"7501168810713",1.000,548.900
2237,"7501168810713",1.000,529.470
2269,"7501168810713",1.000,529.470
1601,"7501168810751",3.000,566.810
1610,"7501168810751",2.000,566.810
1616,"7501168810751",1.000,566.810
1679,"7501168810751",6.000,534.040
1682,"7501168810751",2.000,534.040
2063,"7501168810751",1.000,566.810
1673,"7501168810775",5.000,759.100
1113,"7501168830100",1.000,296.420
1311,"7501168830100",3.000,293.080
1519,"7501168830100",1.000,304.010
1527,"7501168830100",1.000,300.990
1601,"7501168830100",1.000,302.130
1610,"7501168830100",1.000,293.080
1616,"7501168830100",2.000,302.130
1673,"7501168830100",2.000,286.050
1113,"7501168860824",2.000,287.510
1311,"7501168860824",5.000,287.510
1477,"7501168860824",1.000,297.570
1519,"7501168860824",1.000,287.510
1575,"7501168860824",1.000,287.510
1610,"7501168860824",2.000,287.510
1616,"7501168860824",1.000,287.510
1673,"7501168860824",20.000,287.160
1679,"7501168860824",18.000,270.890
1680,"7501168860824",8.000,270.890
1681,"7501168860824",6.000,270.890
1682,"7501168860824",3.000,270.890
2119,"7501168860824",2.000,287.510
2274,"7501168860824",1.000,287.510
1113,"7501168861227",2.000,230.200
1519,"7501168861227",1.000,232.240
1673,"7501168861227",1.000,237.470
1679,"7501168861227",7.000,210.400
2147,"7501168861227",1.000,223.310
1311,"7501168870311",1.000,268.600
1616,"7501168870311",2.000,268.600
1673,"7501168870311",2.000,273.750
1679,"7501168870311",6.000,253.070
1682,"7501168870311",1.000,253.070
1291,"7501168870335",1.000,690.310
1311,"7501168870335",1.000,670.920
1477,"7501168870335",1.000,670.920
1679,"7501168870335",5.000,632.140
1680,"7501168870335",1.000,632.140
1291,"7501168870342",1.000,988.130
1311,"7501168870342",3.000,939.390
1601,"7501168870342",2.000,958.560
1610,"7501168870342",2.000,958.560
1673,"7501168870342",8.000,926.140
1679,"7501168870342",16.000,903.140
1680,"7501168870342",7.000,903.140
1681,"7501168870342",4.000,903.140
1682,"7501168870342",2.000,903.140
1113,"7501168870403",4.000,277.540
1182,"7501168870403",2.000,282.480
1192,"7501168870403",3.000,282.480
1311,"7501168870403",1.000,277.540
1519,"7501168870403",1.000,282.480
1601,"7501168870403",3.000,291.190
1616,"7501168870403",1.000,282.480
1673,"7501168870403",11.000,271.600
1679,"7501168870403",3.000,266.180
1680,"7501168870403",5.000,266.180
1681,"7501168870403",1.000,266.180
1673,"7501168870502",11.000,467.940
1679,"7501168870502",3.000,456.880
1681,"7501168870502",1.000,456.880
1682,"7501168870502",4.000,456.880
1601,"7501168870618",1.000,675.990
1673,"7501168870618",10.000,655.760
1679,"7501168870618",1.000,617.850
1680,"7501168870618",3.000,617.850
1682,"7501168870618",1.000,617.850
2119,"7501168870618",1.000,680.090
1113,"7501168870625",1.000,625.810
1170,"7501168870625",30.000,625.810
1182,"7501168870625",4.000,625.810
1183,"7501168870625",1.000,625.810
1291,"7501168870625",2.000,643.770
1311,"7501168870625",3.000,645.120
1601,"7501168870625",1.000,625.810
1616,"7501168870625",2.000,625.810
1673,"7501168870625",68.000,584.280
1679,"7501168870625",10.000,589.640
1680,"7501168870625",18.000,589.640
1681,"7501168870625",16.000,589.640
1682,"7501168870625",2.000,589.640
2119,"7501168870625",1.000,625.810
2269,"7501168870625",1.000,625.810
1477,"7501168870809",1.000,192.240
1616,"7501168870809",1.000,184.850
1673,"7501168870809",1.000,192.240
1720,"7501168870809",1.000,184.850
1114,"7501168870816",1.000,141.990
1182,"7501168870816",3.000,136.530
1291,"7501168870816",1.000,141.990
1311,"7501168870816",2.000,141.990
1380,"7501168870816",2.000,136.530
1517,"7501168870816",3.000,141.990
1519,"7501168870816",1.000,136.530
1589,"7501168870816",1.000,136.530
1590,"7501168870816",2.000,136.530
1601,"7501168870816",4.000,136.530
1616,"7501168870816",4.000,141.990
1673,"7501168870816",5.000,137.020
1679,"7501168870816",36.000,128.660
1680,"7501168870816",26.000,128.660
1681,"7501168870816",3.000,128.660
1682,"7501168870816",2.000,128.660
1824,"7501168870816",3.000,136.530
2119,"7501168870816",1.000,141.990
2199,"7501168870816",3.000,136.530
1102,"7501168870878",1.000,174.450
1113,"7501168870878",1.000,181.430
1291,"7501168870878",5.000,174.450
1311,"7501168870878",2.000,181.430
1517,"7501168870878",1.000,181.430
1518,"7501168870878",1.000,181.430
1519,"7501168870878",1.000,174.450
1588,"7501168870878",2.000,174.450
1616,"7501168870878",3.000,181.430
1673,"7501168870878",2.000,181.430
1679,"7501168870878",14.000,164.370
1680,"7501168870878",7.000,164.370
1681,"7501168870878",3.000,164.370
1682,"7501168870878",3.000,164.370
2063,"7501168870878",1.000,174.450
1113,"7501168890142",2.000,353.400
1311,"7501168890142",3.000,342.820
1320,"7501168890142",2.000,328.180
1519,"7501168890142",1.000,342.820
1679,"7501168890142",15.000,323.010
1681,"7501168890142",1.000,323.010
1682,"7501168890142",1.000,323.010
2199,"7501168890142",1.000,342.820
1113,"7501168890159",1.000,276.320
1182,"7501168890159",1.000,276.320
1588,"7501168890159",1.000,287.040
1610,"7501168890159",3.000,276.320
1616,"7501168890159",3.000,276.320
1673,"7501168890159",20.000,266.650
1679,"7501168890159",33.000,260.350
1680,"7501168890159",13.000,260.350
1681,"7501168890159",6.000,260.350
1682,"7501168890159",5.000,260.350
1097,"7501168890180",1.000,446.180
1113,"7501168890180",1.000,448.950
1170,"7501168890180",1.000,461.810
1182,"7501168890180",1.000,459.950
1291,"7501168890180",2.000,458.720
1311,"7501168890180",1.000,459.950
1519,"7501168890180",1.000,446.180
1577,"7501168890180",1.000,446.180
1616,"7501168890180",2.000,446.180
1673,"7501168890180",29.000,433.240
1679,"7501168890180",36.000,420.390
1680,"7501168890180",16.000,420.390
1681,"7501168890180",6.000,420.390
1682,"7501168890180",12.000,420.390
1696,"7501168890180",1.000,446.180
2119,"7501168890180",1.000,462.420
2199,"7501168890180",2.000,446.180
1097,"7501168890210",2.000,393.370
1102,"7501168890210",1.000,373.970
1311,"7501168890210",1.000,388.920
1477,"7501168890210",1.000,396.860
1589,"7501168890210",1.000,381.600
1601,"7501168890210",5.000,381.600
1616,"7501168890210",5.000,393.370
1673,"7501168890210",18.000,368.690
1679,"7501168890210",49.000,359.590
1680,"7501168890210",11.000,359.590
1681,"7501168890210",8.000,359.590
1682,"7501168890210",6.000,359.590
1824,"7501168890210",4.000,373.970
2119,"7501168890210",2.000,396.860
2199,"7501168890210",2.000,381.600
1113,"7501168890227",1.000,251.700
1182,"7501168890227",2.000,251.700
1320,"7501168890227",3.000,240.960
1519,"7501168890227",1.000,251.700
1601,"7501168890227",3.000,251.700
1680,"7501168890227",1.000,237.160
1113,"7501168890319",5.000,161.110
1311,"7501168890319",4.000,161.110
1519,"7501168890319",1.000,161.110
1673,"7501168890319",14.000,155.470
1679,"7501168890319",14.000,151.820
1680,"7501168890319",15.000,151.820
1681,"7501168890319",4.000,151.820
1682,"7501168890319",2.000,151.820
1170,"7501174600124",4.000,46.280
1238,"7501174600124",4.000,43.230
1291,"7501174600124",5.000,43.230
1311,"7501174600124",5.000,43.230
1320,"7501174600124",2.000,46.280
1325,"7501174600124",8.000,43.230
1445,"7501174600124",1.000,43.230
1448,"7501174600124",1.000,50.860
1519,"7501174600124",1.000,46.280
1589,"7501174600124",2.000,43.230
1590,"7501174600124",3.000,49.450
1601,"7501174600124",3.000,43.230
1673,"7501174600124",39.000,47.810
1680,"7501174600124",2.000,46.280
1681,"7501174600124",1.000,46.280
1710,"7501174600124",2.000,46.280
1748,"7501174600124",1.000,48.680
1749,"7501174600124",1.000,48.680
1750,"7501174600124",3.000,43.230
2063,"7501174600124",2.000,46.280
2078,"7501174600124",5.000,43.230
2138,"7501174600124",2.000,43.230
2139,"7501174600124",5.000,43.230
2176,"7501174600124",1.000,50.860
2274,"7501174600124",2.000,43.230
1170,"7501174601022",1.000,222.820
1291,"7501174601022",1.000,222.810
1311,"7501174601022",3.000,210.730
1501,"7501174601022",2.000,190.510
1610,"7501174601022",1.000,222.820
1616,"7501174601022",1.000,233.950
1679,"7501174601022",38.000,217.250
1681,"7501174601022",1.000,217.250
1682,"7501174601022",1.000,221.600
1741,"7501174601022",2.000,139.200
1748,"7501174601022",3.000,139.200
1749,"7501174601022",1.000,139.200
2138,"7501174601022",3.000,190.510
2154,"7501174601022",2.000,222.810
2277,"7501174601022",1.000,216.140
2305,"7501174601022",1.000,139.200
1114,"7501174603309",1.000,430.980
1170,"7501174603309",1.000,430.980
1519,"7501174603309",2.000,430.980
1679,"7501174603309",2.000,442.520
1680,"7501174603309",1.000,430.980
2199,"7501174603309",1.000,430.980
1238,"7501174603804",1.000,709.120
1517,"7501174603804",2.000,709.120
1679,"7501174603804",2.000,709.120
1680,"7501174603804",2.000,709.120
1681,"7501174603804",1.000,709.120
1616,"7501185730322",1.000,53.270
1113,"7501185730568",2.000,102.880
1182,"7501185730568",9.000,102.880
1291,"7501185730568",3.000,102.880
1445,"7501185730568",1.000,102.880
1527,"7501185730568",1.000,102.880
1616,"7501185730568",10.000,102.880
1679,"7501185730568",9.000,98.540
1680,"7501185730568",1.000,98.540
1681,"7501185730568",1.000,98.540
2119,"7501185730568",1.000,104.130
2138,"7501185730568",1.000,102.880
2278,"7501185730568",3.000,102.880
2220,"7501188800756",120.000,12.980
1741,"7501188801227",2.000,134.800
1748,"7501188801227",5.000,134.800
2097,"7501188801227",73.000,129.900
1113,"7501188801272",2.000,229.000
1311,"7501188801272",2.000,313.190
1601,"7501188801272",4.000,246.700
1616,"7501188801272",1.000,246.700
1679,"7501188801272",2.000,329.670
1681,"7501188801272",2.000,329.670
2220,"7501188801708",250.000,8.300
2220,"7501188801852",250.000,8.300
2220,"7501188802231",250.000,8.300
2220,"7501188802941",100.000,18.190
1445,"7501192600281",6.000,11.130
1448,"7501192601462",10.000,27.050
1589,"7501192601462",5.000,27.050
2087,"7501192601462",45.000,27.050
2119,"7501192601462",8.000,27.050
2269,"7501192601462",2.000,31.820
2237,"7501199407319",2.000,54.280
1170,"7501199416168",3.000,17.690
1291,"7501199416168",5.000,17.690
1445,"7501199416168",4.000,17.690
1588,"7501199416168",5.000,17.690
1589,"7501199416168",1.000,17.690
722,"7501199416861",3.000,10.880
1114,"7501199416861",4.000,10.880
1170,"7501199416861",6.000,10.880
1278,"7501199416861",4.000,10.880
1291,"7501199416861",3.000,10.880
1575,"7501199416861",3.000,10.880
1589,"7501199416861",5.000,10.880
1741,"7501199416861",4.000,10.880
1749,"7501199416861",4.000,10.880
1794,"7501199416861",5.000,10.880
2075,"7501199416861",10.000,10.880
2138,"7501199416861",2.000,10.880
2139,"7501199416861",3.000,10.880
2237,"7501199416861",3.000,10.880
1238,"7501199416878",1.000,30.980
2075,"7501199416878",2.000,30.980
2139,"7501199416878",1.000,30.980
2176,"7501199416878",2.000,30.980
2237,"7501199416878",3.000,30.980
1577,"7501199416885",2.000,18.130
1588,"7501199416885",2.000,18.130
1589,"7501199416885",3.000,18.130
1741,"7501199416885",3.000,18.630
1114,"7501199419343",2.000,40.850
1182,"7501199419343",6.000,40.850
1182,"7501199419428",5.000,40.850
1589,"7501199419428",2.000,40.850
1679,"7501201310019",2.000,668.670
1610,"7501201310026",5.000,2377.380
1097,"7501201400352",2.000,1009.820
1114,"7501201400352",1.000,1029.490
1590,"7501201400352",1.000,1107.260
1610,"7501201400352",2.000,1046.020
1679,"7501201400352",2.000,1020.330
1680,"7501201400352",1.000,1020.330
1681,"7501201400352",3.000,962.210
1682,"7501201400352",5.000,962.210
1679,"7501201400413",1.000,948.000
1101,"7501201400437",1.000,730.330
1610,"7501201400437",1.000,739.160
1679,"7501201400437",1.000,708.410
1097,"7501201400482",1.000,839.440
1291,"7501201400482",2.000,793.440
1311,"7501201400482",4.000,803.160
1679,"7501201400482",8.000,738.770
1680,"7501201400482",5.000,738.770
1681,"7501201400482",8.000,738.770
1682,"7501201400482",2.000,783.330
1589,"7501201400567",1.000,586.570
1590,"7501201400567",1.000,586.570
1616,"7501201400567",2.000,557.240
1679,"7501201400567",11.000,502.100
1680,"7501201400567",1.000,527.310
1681,"7501201400567",8.000,514.680
1238,"7501201400581",1.000,594.000
1517,"7501201400581",2.000,979.930
1673,"7501201400581",6.000,883.720
1679,"7501201400581",51.000,869.860
1680,"7501201400581",10.000,869.860
1681,"7501201400581",3.000,913.770
1682,"7501201400581",2.000,913.770
1720,"7501201400581",1.000,991.630
1679,"7501201400604",1.000,682.580
1673,"7501201400635",3.000,1133.020
1311,"7501201400659",1.000,672.070
1517,"7501201400659",3.000,709.750
1616,"7501201400659",1.000,716.360
1679,"7501201400659",1.000,694.850
1097,"7501201400680",2.000,493.250
1311,"7501201400680",6.000,452.900
1519,"7501201400680",1.000,479.340
1616,"7501201400680",2.000,503.320
1679,"7501201400680",5.000,476.280
1680,"7501201400680",1.000,453.600
1681,"7501201400680",1.000,476.280
1682,"7501201400680",3.000,453.600
2119,"7501201400680",1.000,503.320
2147,"7501201400680",1.000,519.210
2269,"7501201400680",1.000,504.570
1673,"7501201400697",1.000,2054.790
1679,"7501201400697",1.000,1907.620
1681,"7501201400697",2.000,1907.620
1682,"7501201400697",1.000,2022.560
1601,"7501201400710",1.000,584.530
1616,"7501201400727",1.000,1458.660
1673,"7501201400727",9.000,1437.440
1679,"7501201400727",66.000,1414.900
1680,"7501201400727",7.000,1414.900
1681,"7501201400727",3.000,1414.900
1682,"7501201400727",4.000,1485.930
1097,"7501201400741",2.000,1620.860
1114,"7501201400741",6.000,1555.870
1679,"7501201400796",2.000,1080.380
1681,"7501201400796",1.000,1080.380
1616,"7501201400826",2.000,814.880
1673,"7501201400826",11.000,803.020
1679,"7501201400826",12.000,790.430
1680,"7501201400826",8.000,830.470
1681,"7501201400826",2.000,830.470
1682,"7501201400826",2.000,830.470
2119,"7501201400826",1.000,854.340
1097,"7501201400833",3.000,886.960
1098,"7501201400833",2.000,887.190
1311,"7501201400833",1.000,866.170
1445,"7501201400833",1.000,863.800
1610,"7501201400833",1.000,965.000
1673,"7501201400833",11.000,855.920
1679,"7501201400833",33.000,846.610
1680,"7501201400833",4.000,867.510
1681,"7501201400833",5.000,867.510
1682,"7501201400833",2.000,846.610
2269,"7501201400833",1.000,918.740
1601,"7501201401106",1.000,882.900
1679,"7501201401120",5.000,545.030
1680,"7501201401120",2.000,545.030
1311,"7501201401342",2.000,817.730
1446,"7501201401342",2.000,822.210
1679,"7501201401427",2.000,1661.630
1501,"7501201401458",1.000,528.590
1601,"7501201401458",1.000,517.460
1616,"7501201401458",1.000,492.700
1679,"7501201401458",74.000,488.190
1680,"7501201401458",27.000,488.190
1681,"7501201401458",11.000,488.190
1682,"7501201401458",5.000,512.730
1311,"7501201401465",3.000,716.940
1679,"7501201401465",6.000,710.310
1680,"7501201401465",5.000,676.090
1681,"7501201401465",8.000,676.090
1682,"7501201401465",7.000,676.090
1527,"7501201401540",1.000,266.330
1673,"7501201401557",2.000,925.050
1311,"7501201401571",2.000,1079.280
1673,"7501201401571",1.000,1069.390
1679,"7501201401571",23.000,992.560
1680,"7501201401571",1.000,992.560
1681,"7501201401571",3.000,992.560
1097,"7501201448088",1.000,619.820
1291,"7501201448088",1.000,619.820
1501,"7501201448088",1.000,608.950
1527,"7501201448088",1.000,584.530
1679,"7501201448088",1.000,566.990
1101,"7501201490797",3.000,784.960
1114,"7501201490797",2.000,777.300
1311,"7501201490797",1.000,782.640
1517,"7501201490797",6.000,786.920
1610,"7501201490797",1.000,796.430
1679,"7501201490797",23.000,726.500
1680,"7501201490797",4.000,726.500
1681,"7501201490797",2.000,763.310
1682,"7501201490797",10.000,763.310
2220,"7501202101920",230.000,38.500
1748,"7501206657621",3.000,38.000
1291,"7501213211304",3.000,26.680
1291,"7501213211311",3.000,21.160
1311,"7501213211311",2.000,21.160
1311,"7501213211328",8.000,34.670
1601,"7501213211328",1.000,34.670
1170,"7501213211335",1.000,46.000
1748,"7501213211335",2.000,46.000
1291,"7501213211380",2.000,25.650
1576,"7501213211380",1.000,26.220
1577,"7501213211380",1.000,26.220
1749,"7501213211380",1.000,26.220
1750,"7501213211380",2.000,26.220
2277,"7501213211380",1.000,28.500
1601,"7501213211403",1.000,26.000
1749,"7501213216521",1.000,19.320
1311,"7501213216538",1.000,34.000
1741,"7501213216538",2.000,30.600
1750,"7501213216538",3.000,30.600
1311,"7501213224076",1.000,23.920
1750,"7501213224076",3.000,24.180
2089,"7501213224076",3.000,26.000
1311,"7501213241233",4.000,29.440
1421,"7501213241233",1.000,29.440
1601,"7501213241233",4.000,29.440
1750,"7501213241233",1.000,29.440
2089,"7501213241233",3.000,29.440
1238,"7501213245224",1.000,61.000
1291,"7501213245224",5.000,54.900
1311,"7501213245224",2.000,61.000
1590,"7501213245224",1.000,56.120
1601,"7501213245224",2.000,56.120
1741,"7501213245224",1.000,56.120
1750,"7501213245224",9.000,56.120
1589,"7501213305621",2.000,14.400
1102,"7501213309629",3.000,10.800
1422,"7501213309629",4.000,10.800
1790,"7501213309629",10.000,10.800
1101,"7501228300253",1.000,1158.830
1114,"7501228300253",1.000,1103.650
1673,"7501228300253",18.000,1103.650
1679,"7501228300253",3.000,1104.720
1680,"7501228300253",1.000,1159.960
1681,"7501228300253",1.000,1159.960
1682,"7501228300253",1.000,1159.960
1291,"7501228300284",3.000,483.012
1673,"7501228300284",5.000,498.210
1679,"7501228300284",1.000,524.290
1680,"7501228300284",1.000,524.290
1183,"7501228300291",1.000,523.800
1673,"7501228300291",4.000,541.010
