,super_catalog_id,precio_minimo_orders
6620,7502216790124,31.68
6621,7502216790230,6.47
6622,7502216790339,9.024
6623,7502216790377,41.6
6624,7502216790483,318.27
6625,7502216790490,155.0
6626,7502216790506,196.63
6627,7502216790513,297.62
6628,7502216790544,117.45
6629,7502216790551,15.883
6630,7502216790582,186.0
6631,7502216790674,230.99
6632,7502216790681,144.121
6633,7502216790698,92.05
6634,7502216790704,22.13
6635,7502216790827,440.0
6636,7502216790834,172.26
6637,7502216790865,17.01
6638,7502216790872,189.96
6639,7502216790926,31.36
6640,7502216791299,8.57
6641,7502216791602,17.01
6642,7502216791695,23.41
6643,7502216792197,11.95
6644,7502216792289,27.22
6645,7502216792371,18.059
6646,7502216792418,12.92
6647,7502216792555,6.15
6648,7502216792579,6.37
6649,7502216792616,31.52
6650,7502216792685,7.0
6651,7502216792760,13.33
6652,7502216792784,20.48
6653,7502216792845,6.36
6654,7502216792920,40.91
6655,7502216793132,25.92
6656,7502216793231,4.94
6657,7502216793378,25.26
6658,7502216793392,40.05
6659,7502216793415,13.97
6660,7502216793439,38.7
6661,7502216793446,37.04
6662,7502216793583,17.5
6663,7502216793675,9.57
6664,7502216793729,13.47
6665,7502216793880,51.463
6666,7502216793934,22.32
6667,7502216793972,15.12
6668,7502216794993,7.71
6669,7502216795037,91.61
6670,7502216795044,8.3
6671,7502216795051,42.98
6672,7502216795075,122.84
6673,7502216795099,72.88
6674,7502216795112,85.123
6675,7502216795129,259.91
6676,7502216795204,16.942
6677,7502216795228,98.06
6678,7502216795976,43.21
6679,7502216796003,22.89
6680,7502216796027,285.41
6681,7502216796041,155.12
6682,7502216796119,19.63
6683,7502216796300,110.45
6684,7502216796317,86.13
6685,7502216796331,23.92
6686,7502216796348,18.6
6687,7502216796379,23.06
6688,7502216796393,6.97
6689,7502216796553,24.78
6690,7502216796737,6.49
6691,7502216796775,102.69
6692,7502216796782,167.37
6693,7502216796812,1.46
6694,7502216796829,4.89
6695,7502216796836,3.55
6696,7502216796843,12.27
6697,7502216796874,34.36
6698,7502216797079,26.99
6699,7502216797086,78.12
6700,7502216797369,37.3
6701,7502216797376,4.79
6702,7502216797413,1118.13
6703,7502216797420,2143.13
6704,7502216797796,153.26
6705,7502216798120,749.62
6706,7502216798137,1360.77
6707,7502216798144,2497.43
6708,7502216798373,12.5
6709,7502216798786,33.31
6710,7502216798878,18.93
6711,7502216799301,144.08
6712,7502216799318,102.1
6713,7502216799325,17.284
6714,7502216799806,11.88
6715,7502216799813,29.66
6716,7502216799820,29.7
6717,7502216799837,50.11
6718,7502216800885,107.55
6719,7502216800984,35.11
6720,7502216801035,429.38
6721,7502216801066,429.38
6722,7502216801196,5.15
6723,7502216801271,23.57
6724,7502216801288,32.691
6725,7502216802001,158.67
6726,7502216802889,16.85
6727,7502216802896,29.48
6728,7502216802919,5.55
6729,7502216802964,5.68
6730,7502216803015,20.53
6731,7502216803138,120.33
6732,7502216803169,185.19
6733,7502216803183,27.978
6734,7502216803244,19.99
6735,7502216803282,74.03
6736,7502216803626,12.74
6737,7502216803633,33.68
6738,7502216803640,13.2
6739,7502216803657,9.992
6740,7502216803800,30.16
6741,7502216803817,46.66
6742,7502216803831,7.52
6743,7502216803848,19.342
6744,7502216803855,35.47
6745,7502216803862,6.412
6746,7502216803879,17.009
6747,7502216803886,14.74
6748,7502216803893,17.32
6749,7502216803923,13.13
6750,7502216803954,27.85
6751,7502216803978,29.528
6752,7502216803992,8.06
6753,7502216804005,9.63
6754,7502216804012,17.07
6755,7502216804043,3.55
6756,7502216804050,25.42
6757,7502216804203,23.49
6758,7502216804333,13.0
6759,7502216804401,39.0
6760,7502216804425,10.532
6761,7502216804654,6.66
6762,7502216804661,7.77
6763,7502216804678,7.24
6764,7502216804692,52.97
6765,7502216804708,189.08
6766,7502216804715,286.84
6767,7502216804722,28.168
6768,7502216804739,22.55
6769,7502216804746,29.74
6770,7502216804753,22.75
6771,7502216804760,37.45
6772,7502216804814,16.13
6773,7502216804838,53.82
6774,7502216804845,8.698
6775,7502216804852,37.99
6776,7502216804869,9.36
6777,7502216804876,43.95
6778,7502216804890,14.27
6779,7502216804937,35.47
6780,7502216804968,13.47
6781,7502216804975,38.7
6782,7502216804982,8.3
6783,7502216804999,6.49
6784,7502216805002,26.79
6785,7502216805019,4.79
6786,7502216805033,29.7
6787,7502216805040,50.11
6788,7502216805057,11.88
6789,7502216805088,34.28
6790,7502216805118,24.78
6791,7502216805361,26.471
6792,7502216805378,53.165
6793,7502216805385,58.76
6794,7502216805484,33.0
6795,7502216805576,34.5
6796,7502216805583,102.356
6797,7502216805798,29.91
6798,7502216805842,295.4
6799,7502216805972,106.64
6800,7502216806337,12.33
6801,7502216806405,224.66
6802,7502216806450,6.45
6803,7502216806467,7.476
6804,7502216806474,9.105
6805,7502216806481,10.46
6806,7502216806504,59.3
6807,7502216806511,112.18
6808,7502216806535,160.9
6809,7502216806580,19.39
6810,7502216806597,45.65
6811,7502216806870,385.39
6812,7502216806887,740.72
6813,7502216806894,1106.25
6814,7502216806931,90.33
6815,7502216807365,7.53
6816,7502216807372,28.56
6817,7502216807419,16.27
6818,7502216807440,37.977
6819,7502216807457,66.32
6820,7502216807464,73.91
6821,7502216807525,29.67
6822,7502216807648,231.01
6823,7502216807655,11.55
6824,7502216807662,22.22
6825,7502216807914,27.06
6826,7502216807921,40.86
6827,7502216807938,4.89
6828,7502216807945,52.27
6829,7502216808102,524.23
6830,7502216808119,7.23
6831,7502216808188,5.24
6832,7502216808195,20.58
6833,7502216808317,194.87
6834,7502216808362,31.78
6835,7502216808379,163.639
6836,7502216808386,12.03
6837,7502216808430,77.81
6838,7502216808461,79.37
6839,7502216808478,318.27
6840,7502216808539,202.02
6841,7502216808614,10.589
6842,7502216808638,24.54
6843,7502216808645,29.15
6844,7502216808652,32.55
6845,7502216808669,185.19
6846,7502216809130,109.56
6847,7502216809680,47.06
6848,7502216809697,42.35
6849,7502216809819,70.39
6850,7502216809871,94.72
6851,7502216809888,326.58
6852,7502216930186,433.52
6853,7502216930278,378.99
6854,7502216930414,182.5
6855,7502216930452,287.83
6856,7502216930476,109.69
6857,7502216930551,425.46
6858,7502216930568,231.78
6859,7502216930599,204.11
6860,7502216930865,228.88
6861,7502216931220,166.37
6862,7502216931800,350.97
6863,7502216931824,477.26
6864,7502216931831,513.49
6865,7502216931848,554.1
6866,7502216931879,415.39
6867,7502216931893,99.03
6868,7502216931909,168.1
6869,7502216932494,330.67
6870,7502216932500,278.85
6871,7502216932517,232.58
6872,7502216933866,248.86
6873,7502216933873,443.53
6874,7502216933880,342.26
6875,7502216933897,592.16
6876,7502216934207,301.32
6877,7502216934214,436.6
6878,7502216934290,608.11
6879,7502216934474,663.94
6880,7502216934559,192.19
6881,7502216934566,287.86
6882,7502216934658,558.04
6883,7502216934665,1071.88
6884,7502216934917,165.95
6885,7502216935143,123.87
6886,7502216935228,307.34
6887,7502216935266,33.26
6888,7502216935273,130.76
6889,7502216935433,959.21
6890,7502216935501,1355.28
6891,7502216935525,1355.24
6892,7502216935556,1355.24
6893,7502216935716,670.96
6894,7502216935723,594.44
6895,7502216935730,575.62
6896,7502216935747,571.06
6897,7502216935778,277.72
6898,7502216935785,530.35
6899,7502216935792,453.93
6900,7502216935815,328.33
6901,7502216935846,603.8
6902,7502216935860,613.5
6903,7502216935976,1220.06
6904,7502216935983,489.26
6905,7502216936003,620.15
6906,7502216936195,449.11
6907,7502221010729,23.9
6908,7502221010736,32.14
6909,7502221010811,23.59
6910,7502221011009,37.45
6911,7502221012303,14.73
6912,7502221013218,37.09
6913,7502221181337,37.97
6914,7502221181641,29.21
6915,7502221182167,21.41
6916,7502221182181,22.79
6917,7502221182198,32.71
6918,7502221184598,14.17
6919,7502221184758,33.88
6920,7502221186158,33.88
6921,7502221186509,19.98
6922,7502221186998,35.92
6923,7502221187100,19.98
6924,7502222840349,37.26
6925,7502223110014,72.69
6926,7502223110038,36.713
6927,7502223110144,44.32
6928,7502223111059,32.448
6929,7502223111073,28.5
6930,7502223111080,22.28
6931,7502223111202,100.08
6932,7502223111240,38.801
6933,7502223111424,360.49
6934,7502223112155,47.58
6935,7502223112186,25.83
6936,7502223112193,33.68
6937,7502223112261,44.94
6938,7502223112346,17.87
6939,7502223112353,88.43
6940,7502223112360,22.22
6941,7502223112384,24.53
6942,7502223112445,50.2
6943,7502223112452,24.05
6944,7502223112506,106.31
6945,7502223550919,30.56
6946,7502223553033,46.51
6947,7502223553477,17.12
6948,7502223555020,2370.9
6949,7502223555044,2073.02
6950,7502223555419,788.52
6951,7502223555662,22.13
6952,7502223556263,8.35
6953,7502223556386,1176.97
6954,7502223556522,1482.0
6955,7502223556973,740.0
6956,7502224220040,572.55
6957,7502224221030,68.76
6958,7502224225021,180.24
6959,7502224227070,9462.36
6960,7502224227339,58.42
6961,7502224227346,62.25
6962,7502224227360,62.25
6963,7502224228060,95.08
6964,7502224228619,229.89
6965,7502224228688,730.97
6966,7502224228763,629.8
6967,7502224228787,1528.68
6968,7502224228916,228.03
6969,7502224240222,95.95
6970,7502224241977,25.91
6971,7502224242431,41.99
6972,7502224242462,37.82
6973,7502224243384,86.73
6974,7502225090789,24.8
6975,7502225092479,21.18
6976,7502225092486,22.7
6977,7502225094275,22.13
6978,7502225094770,33.51
6979,7502226290041,104.47
6980,7502226290621,165.02
6981,7502226290850,6.86
6982,7502226291475,29.04
6983,7502226291857,19.43
6984,7502226291901,27.45
6985,7502226291925,20.12
6986,7502226291932,4.74
6987,7502226292038,7.91
6988,7502226292175,42.3
6989,7502226292182,40.39
6990,7502226292410,74.25
6991,7502226292687,524.42
6992,7502226293271,14.04
6993,7502226293622,71.64
6994,7502226293646,408.56
6995,7502226293790,22.26
6996,7502226293806,33.3
6997,7502226293837,299.89
6998,7502226293851,36.55
6999,7502226293875,425.17
7000,7502226293929,77.82
7001,7502226293936,47.04
7002,7502226294001,246.25
7003,7502226294131,105.45
7004,7502226294254,29.0
7005,7502226294476,10.07
7006,7502226294520,19.06
7007,7502226294773,39.82
7008,7502226294858,53.92
7009,7502226294865,76.05
7010,7502226295497,239.16
7011,7502226295503,482.3
7012,7502227420218,24.77
7013,7502227420928,97.18
7014,7502227421666,61.82
7015,7502227421772,45.236
7016,7502227421994,58.737
7017,7502227424377,20.0
7018,7502227424407,8.88
7019,7502227424995,14.81
7020,7502227425008,21.74
7021,7502227425022,12.68
7022,7502227425039,17.54
7023,7502227425435,78.38
7024,7502227426067,60.48
7025,7502227426111,22.21
7026,7502227426142,22.79
7027,7502227426401,71.61
7028,7502227426449,87.2
7029,7502227426456,182.12
7030,7502227426661,27.41
7031,7502227426692,22.79
7032,7502227426708,28.51
7033,7502227426715,20.15
7034,7502227426838,61.44
7035,7502227426852,31.38
7036,7502227426869,16.85
7037,7502227426982,34.36
7038,7502227427156,37.05
7039,7502227427309,23.91
7040,7502227427330,65.97
7041,7502227427392,16.68
7042,7502227427408,42.11
7043,7502227870150,7.21
7044,7502227870228,15.796
7045,7502227870259,19.46
7046,7502227870532,5.11
7047,7502227870716,44.99
7048,7502227871058,56.64
7049,7502227871065,39.89
7050,7502227871171,92.78
7051,7502227871317,21.49
7052,7502227871348,22.349
7053,7502227871355,28.09
7054,7502227871409,23.77
7055,7502227871416,12.93
7056,7502227871423,19.07
7057,7502227871508,10.29
7058,7502227871676,5.89
7059,7502227871812,84.44
7060,7502227871904,45.766
7061,7502227871942,70.99
7062,7502227872123,21.29
7063,7502227872192,22.13
7064,7502227872628,13.47
7065,7502227873793,70.79
7066,7502227873991,33.95
7067,7502227874110,4.89
7068,7502227874127,13.89
7069,7502227874134,1.46
7070,7502227874165,35.39
7071,7502227874202,24.29
7072,7502227874219,86.087
7073,7502227874264,51.41
7074,7502227874295,26.02
7075,7502227874417,40.11
7076,7502227874424,17.39
7077,7502227875452,37.3
7078,7502227875506,32.11
7079,7502227875513,38.09
7080,7502227875520,14.6
7081,7502227875568,52.59
7082,7502227875575,10.41
7083,7502227875780,58.707
7084,7502227875872,74.03
7085,7502227875957,44.69
7086,7502227876015,22.22
7087,7502227876411,147.3
7088,7502227876428,27.99
7089,7502227876435,134.14
7090,7502227876473,19.765
7091,7502227876572,18.87
7092,7502227876817,7.26
7093,7502227876848,32.36
7094,7502227877661,14.375
7095,7502227877722,57.82
7096,7502227877951,10.29
7097,7502227879559,14.69
7098,7502227879566,107.99
7099,7502227879597,32.81
7100,7502227879603,20.09
7101,7502227879610,28.0
7102,7502227879627,32.95
7103,7502227879801,21.67
7104,7502227879948,28.978
7105,7502231320146,176.34
7106,7502231320474,20.32
7107,7502231320481,25.7
7108,7502231320665,228.31
7109,7502231320696,198.91
7110,7502231320962,129.48
7111,7502231320986,111.46
7112,7502231620079,18.85
7113,7502234760352,33.99
7114,7502234760451,19.33
7115,7502234762417,42.84
7116,7502234764053,42.75
7117,7502235760016,490.22
7118,7502235760030,410.28
7119,7502235760047,569.94
7120,7502235760054,422.48
7121,7502235760061,328.66
7122,7502235760108,268.04
7123,7502235760115,434.14
7124,7502235760122,292.58
7125,7502235760139,346.72
7126,7502235760146,182.9
7127,7502235760153,336.48
7128,7502235760160,333.59
7129,7502235760177,535.18
7130,7502235760184,571.28
7131,7502235760191,491.32
7132,7502235760207,801.67
7133,7502235760214,399.13
7134,7502235760245,341.32
7135,7502235760252,849.97
7136,7502235760269,415.38
7137,7502235760276,305.34
7138,7502235760283,450.8
7139,7502235760337,703.4
7140,7502235760368,303.12
7141,7502235760375,240.86
7142,7502235760382,374.81
7143,7502235760412,435.34
7144,7502235760429,373.52
7145,7502235760467,701.18
7146,7502235760481,437.92
7147,7502235760504,812.78
7148,7502235760535,445.8
7149,7502235760610,554.62
7150,7502235760641,437.92
7151,7502235760658,318.67
7152,7502235820888,40.14
7153,7502235820956,33.86
7154,7502239732071,16.39
7155,7502240450018,19.47
7156,7502240450025,30.68
7157,7502240450049,5.18
7158,7502240450070,9.781
7159,7502240450230,18.25
7160,7502240450711,18.74
7161,7502240450773,18.1
7162,7502240450780,33.0
7163,7502240450827,57.05
7164,7502240450834,103.03
7165,7502240450902,107.93
7166,7502240451015,23.05
7167,7502240451022,7.07
7168,7502240451039,71.68
7169,7502241940945,1293.38
7170,7502241941324,1270.27
7171,7502241941331,1089.39
7172,7502241941768,893.19
7173,7502241941775,896.44
7174,7502241941911,737.13
7175,7502241941928,1134.0
7176,7502241941935,1466.06
7177,7502242120018,390.91
7178,7502242700036,453.33
7179,7502242700203,85.26
7180,7502242700272,278.04
7181,7502242700913,464.78
7182,7502245840692,7.0
7183,7502246640611,733.26
7184,7502246640628,972.18
7185,7502246640970,153.81
7186,7502246642004,225.49
7187,7502246642011,479.66
7188,7502246642073,100.68
7189,7502246642189,299.14
7190,7502247373228,13.47
7191,7502247373495,39.99
7192,7502247374164,20.39
7193,7502247374218,16.16
7194,7502247374249,19.08
7195,7502247374256,49.68
7196,7502247374393,74.03
7197,7502247374706,16.16
7198,7502247375505,6.49
7199,7502247375543,224.99
7200,7502247376694,29.79
7201,7502247376885,88.6
7202,7502250340255,77.73
7203,7502253072580,431.49
7204,7502253072597,600.42
7205,7502253072603,1057.98
7206,7502253072917,733.31
7207,7502253072924,713.66
7208,7502253072931,1131.52
7209,7502253072948,203.61
7210,7502253072955,280.36
7211,7502253072962,357.68
7212,7502253072979,1129.14
7213,7502253073013,2021.33
7214,7502253073044,573.0
7215,7502253073211,161.74
7216,7502253073501,210.6
7217,7502253073617,164.11
7218,7502253073624,418.4
7219,7502253073679,769.24
7220,7502253073730,122.59
7221,7502253073792,483.65
7222,7502253073815,404.74
7223,7502253073884,1103.29
7224,7502253073945,170.12
7225,7502253073952,679.88
7226,7502253073976,139.95
7227,7502253600486,71.73
7228,7502253600493,79.64
7229,7502253600516,44.38
7230,7502253600714,66.4
7231,7502253600899,27.96
7232,7502253600905,31.16
7233,7502253601155,72.69
7234,7502253601247,73.42
7235,7502253601339,28.42
7236,7502253602282,60.68
7237,7502253602367,71.27
7238,7502254000339,16.16
7239,7502256040067,6.02
7240,7502256040104,105.89
7241,7502256040197,79.2
7242,7502256040203,78.4
7243,7502256040517,85.59
7244,7502256040524,99.0
7245,7502256720532,229.81
7246,7502258444634,14.39
7247,7502258446423,30.43
7248,7502258447598,13.06
7249,7502259890010,19.94
7250,7502259890027,38.75
7251,7502259890072,28.8
7252,7502259890089,14.49
7253,7502259890096,20.73
7254,7502259890126,35.65
7255,7502259890157,22.01
7256,7502259890294,33.474
7257,7502259890331,23.17
7258,7502259890973,34.25
7259,7502259891086,36.63
7260,7502259891109,16.799
7261,7502259891116,17.6
7262,7502259891130,20.69
7263,7502259891178,24.47
7264,7502259891222,40.84
7265,7502259891376,35.58
7266,7502259891383,27.54
7267,7502259891437,11.64
7268,7502259891444,40.51
7269,7502259891451,94.91
7270,7502259891468,40.704
7271,7502259891482,34.13
7272,7502259891581,49.89
7273,7502259891758,39.9
7274,7502259891840,40.53
7275,7502259891956,71.84
7276,7502259892144,40.0
7277,7502259892175,27.71
7278,7502259892205,93.6
7279,7502259892236,30.1
7280,7502259892250,28.98
7281,7502259892298,26.08
7282,7502259892304,44.02
7283,7502259892328,49.69
7284,7502259892335,21.5
7285,7502259892359,20.79
7286,7502259892366,36.49
7287,7502259892410,84.0
7288,7502265600009,626.66
7289,7502265600016,638.44
7290,7502267780075,303.44
7291,7502268540692,107.62
7292,7502268540791,409.17
7293,7502268541446,15.57
7294,7502268541460,14.46
7295,7502268541477,15.57
7296,7502268541484,14.47
7297,7502268541491,14.46
7298,7502268545635,16.63
7299,7502269017278,35.42
7300,7502270750010,73.5
7301,7502270750041,76.63
7302,7502271562681,18.28
7303,7502271562766,19.1
7304,7502271563565,17.37
7305,7502271563572,19.1
7306,7502271564302,17.37
7307,7502271564319,17.37
7308,7502271564326,17.37
7309,7502271564340,17.37
7310,7502271564432,17.37
7311,7502271564463,17.37
7312,7502271564470,17.37
7313,7502271564487,17.37
7314,7502271564531,17.37
7315,7502271564548,17.37
7316,7502271564579,17.37
7317,7502271566078,18.58
7318,7502272130162,55.32
7319,7502272130179,55.32
7320,7502274120307,36.25
7321,7502274770342,74.16
7322,7502274770717,96.77
7323,7502274772568,155.9
7324,7502274772827,49.19
7325,7502274774500,111.75
7326,7502274790579,42.354
7327,7502274790791,4.325
7328,7502274790807,4.325
7329,7502274790814,4.333
7330,7502274790951,4.51
7331,7502274790968,4.48
7332,7502274791163,106.8
7333,7502274791712,18.0
7334,7502274791743,12.38
7335,7502274791811,30.0
7336,7502275100018,2117.05
7337,7502275470500,771.6
7338,7502276040351,71.75
7339,7502276040368,49.23
7340,7502276040375,25.43
7341,7502276040382,44.55
7342,7502276040405,47.5
7343,7502276040528,213.0
7344,7502276040597,45.54
7345,7502276040603,63.0
7346,7502276040627,14.67
7347,7502276040641,16.0
7348,7502297890331,89.0
7349,7502299970437,112.03
7350,7502299970741,47.84
7351,7502299970765,46.76
7352,7502304290246,35.37
7353,7503000422153,37.17
7354,7503000422191,27.71
7355,7503000422238,7.5
7356,7503000422283,16.51
7357,7503000422320,10.87
7358,7503000422337,6.73
7359,7503000422351,14.56
7360,7503000422368,11.98
7361,7503000422405,7.95
7362,7503000422429,8.5
7363,7503000422436,21.31
7364,7503000422467,30.02
7365,7503000422498,17.024
7366,7503000422511,12.7
7367,7503000422566,3.96
7368,7503000422610,22.38
7369,7503000422627,28.77
7370,7503000422634,29.84
7371,7503000422658,23.44
7372,7503000422665,26.12
7373,7503000422672,9.39
7374,7503000422696,24.382
7375,7503000422702,16.99
7376,7503000422719,11.84
7377,7503000422726,10.5
7378,7503000422733,8.47
7379,7503000422740,13.074
7380,7503000422757,13.19
7381,7503000422764,11.5
7382,7503000422863,30.38
7383,7503000422887,21.91
7384,7503000645477,703.1
7385,7503000645491,656.54
7386,7503000883053,1232.59
7387,7503000883060,1713.31
7388,7503000883398,1560.92
7389,7503000883404,891.76
7390,7503000883411,483.12
7391,7503000883459,632.93
7392,7503000883527,919.54
7393,7503000883657,1561.73
7394,7503000883664,1305.82
7395,7503000883749,513.13
7396,7503000883879,726.87
7397,7503001007052,14.89
7398,7503001007069,14.19
7399,7503001007076,22.72
7400,7503001007090,18.13
7401,7503001007106,24.64
7402,7503001007113,32.69
7403,7503001007120,11.36
7404,7503001007137,14.83
7405,7503001007144,20.15
7406,7503001007151,10.2
7407,7503001007168,25.8
7408,7503001007175,27.061
7409,7503001007199,31.817
7410,7503001007205,10.3
7411,7503001007212,17.67
7412,7503001007236,19.5
7413,7503001007250,39.81
7414,7503001007281,15.48
7415,7503001007649,2.75
7416,7503001007656,6.471
7417,7503001007663,12.85
7418,7503001007694,12.32
7419,7503001007724,32.422
7420,7503001008615,17.9
7421,7503001008684,41.41
7422,7503001009117,51.42
7423,7503001234830,35.95
7424,7503001234854,33.62
7425,7503001800578,137.08
7426,7503002047576,46.1
7427,7503002047620,38.39
7428,7503002047637,40.62
7429,7503002047811,17.071
7430,7503002057698,73.0
7431,7503002057810,125.67
7432,7503002163023,19.81
7433,7503002615102,68.4
7434,7503002615133,340.0
7435,7503002772508,38.7
7436,7503002772652,29.19
7437,7503002772683,59.42
7438,7503002772768,36.89
7439,7503002772782,23.16
7440,7503002772799,62.42
7441,7503002773147,14.81
7442,7503002773154,37.0
7443,7503002773161,27.54
7444,7503002773178,55.67
7445,7503003134008,16.83
7446,7503003134169,51.43
7447,7503003134206,10.19
7448,7503003134268,45.0
7449,7503003134398,19.25
7450,7503003134664,14.13
7451,7503003134701,29.49
7452,7503003134787,10.57
7453,7503003406006,85.0
7454,7503003406013,110.776
7455,7503003406051,9.606
7456,7503003406075,82.29
7457,7503003406129,6.51
7458,7503003406136,60.73
7459,7503003406167,18.32
7460,7503003406174,7.62
7461,7503003406181,15.17
7462,7503003406235,116.4
7463,7503003406242,5.81
7464,7503003406310,4.25
7465,7503003406327,8.341
7466,7503003406334,13.783
7467,7503003406341,32.2
7468,7503003406389,68.279
7469,7503003406402,8.47
7470,7503003406600,25.5
7471,7503003406723,4.158
7472,7503003406730,5.38
7473,7503003406747,7.15
7474,7503003406754,9.44
7475,7503003406778,18.96
7476,7503003406785,12.96
7477,7503003406808,20.62
7478,7503003406884,51.54
7479,7503003406891,68.66
7480,7503003406983,43.04
7481,7503003738404,21.48
7482,7503003738671,94.87
7483,7503003738725,10.65
7484,7503003738732,24.58
7485,7503003738879,17.65
7486,7503003738961,22.78
7487,7503003746065,1620.07
7488,7503003746089,1100.83
7489,7503003746096,1620.89
7490,7503003746126,1200.0
7491,7503003746157,1522.86
7492,7503003746348,2838.04
7493,7503003746409,1079.1
7494,7503003746416,1415.89
7495,7503003746430,1742.34
7496,7503003746447,766.51
7497,7503003746478,1566.53
7498,7503003746492,1051.57
7499,7503003746508,1659.72
7500,7503003746515,1487.83
7501,7503003934103,54.91
7502,7503004908240,16.07
7503,7503004908516,102.29
7504,7503004908585,27.63
7505,7503004908646,6.4
7506,7503004908660,26.54
7507,7503004908677,9.41
7508,7503004908684,8.75
7509,7503004908691,4.65
7510,7503004908707,15.54
7511,7503004908714,8.32
7512,7503004908721,19.0
7513,7503004908738,19.29
7514,7503004908776,11.89
7515,7503004908813,6.54
7516,7503004908820,25.76
7517,7503004908844,32.55
7518,7503004908851,10.99
7519,7503004908875,36.05
7520,7503004908998,80.65
7521,7503006548161,95.67
7522,7503006698255,171.46
7523,7503006698316,147.36
7524,7503006698323,225.99
7525,7503006698651,205.56
7526,7503006916014,394.21
7527,7503006916038,270.58
7528,7503006916045,459.03
7529,7503006916076,483.66
7530,7503006916083,379.0
7531,7503006916090,421.81
7532,7503006916441,372.18
7533,7503006916465,473.3
7534,7503006916526,673.92
7535,7503006916533,1270.17
7536,7503006916540,428.01
7537,7503006916571,1240.0
7538,7503006916700,521.06
7539,7503006916724,523.33
7540,7503006916748,699.76
7541,7503006916762,499.97
7542,7503006916779,522.81
7543,7503006916793,734.44
7544,7503006916809,1327.46
7545,7503006916816,1407.35
7546,7503006916885,331.87
7547,7503007315038,356.58
7548,7503007315311,561.66
7549,7503007662187,40.11
7550,7503007662194,41.52
7551,7503007662255,112.45
7552,7503007704009,470.85
7553,7503007704023,601.66
7554,7503007704047,504.26
7555,7503007704054,759.25
7556,7503007704122,316.35
7557,7503007704504,251.8
7558,7503007704566,466.14
7559,7503007704573,189.8
7560,7503007704580,215.0
7561,7503007704597,244.0
7562,7503007704603,469.36
7563,7503007704610,819.15
7564,7503007704627,501.33
7565,7503007704634,788.31
7566,7503007704658,386.26
7567,7503007704696,255.07
7568,7503007822000,525.08
7569,7503007822284,324.57
7570,7503007822291,350.8
7571,7503007822307,2566.72
7572,7503007822383,525.08
7573,7503007822611,442.93
7574,7503007822635,2780.54
7575,7503007822642,667.11
7576,7503007822659,2922.86
7577,7503007822666,808.73
7578,7503007822680,43.2
7579,7503007822710,4308.22
7580,7503007822857,3681.99
7581,7503007822871,1147.47
7582,7503007822888,2754.41
7583,7503007822895,1699.0
7584,7503007822901,2383.04
7585,7503007822918,3385.26
7586,7503008344150,22.79
7587,7503008344204,87.53
7588,7503008344211,17.557
7589,7503008344303,18.71
7590,7503008344488,21.7
7591,7503008344495,21.43
7592,7503008344501,50.162
7593,7503008344617,25.36
7594,7503008344631,45.515
7595,7503008344716,77.44
7596,7503008344730,40.39
7597,7503008344747,35.31
7598,7503008344754,102.3
7599,7503008344785,11.7
7600,7503008344907,86.02
7601,7503008344914,24.03
7602,7503008433700,60.67
7603,7503008821019,183.45
7604,7503008821026,163.98
7605,7503008821033,218.77
7606,7503008821095,98.33
7607,7503008821101,62.01
7608,7503008821200,95.67
7609,7503008821330,172.8
7610,7503008821422,183.98
7611,7503012267063,471.18
7612,7503012700010,440.76
7613,7503012700034,380.88
7614,7503012700065,623.57
7615,7503013040207,57.72
7616,7503013040313,466.96
7617,7503013040337,1083.96
7618,7503013834004,563.49
7619,7503013834011,883.3
7620,7503014377074,31.87
7621,7503014377104,94.43
7622,7503014377180,24.36
7623,7503014377197,22.41
7624,7503014377203,90.75
7625,7503014377654,354.334
7626,7503014377845,34.4
7627,7503014377852,34.4
7628,7503014492029,374.68
7629,7503014492043,500.67
7630,7503014492081,538.8
7631,7503014492098,266.16
7632,7503014492135,208.14
7633,7503014492166,324.03
7634,7503014492173,350.24
7635,7503014492180,443.95
7636,7503014492197,360.551
7637,7503014921390,59.5
7638,7503017500011,6.05
7639,7503017500042,112.8
7640,7503017500196,9.81
7641,7503019537565,48.25
7642,7503019537589,40.44
7643,7503019537596,29.15
7644,7503019537732,61.1
7645,7503019537992,54.72
7646,7503020089077,64.24
7647,7503020089206,58.32
7648,7503020089275,41.21
7649,7503020089329,39.5
7650,7503020089374,54.12
7651,7503020089503,66.27
7652,7503020089770,66.61
7653,7503020089862,47.35
7654,7503023641913,81.85
7655,7503023641982,83.56
7656,7503024957808,120.91
7657,7503027446071,13.2
7658,7503027446125,43.67
7659,7503027446248,87.2
7660,7503027446255,223.08
7661,7503027446279,19.21
7662,7503027446392,67.89
7663,7503027446408,39.0
7664,7503028771400,22.8
7665,7503028771479,106.27
7666,7503028771486,106.59
7667,7503028771578,45.82
7668,7503028771615,18.18
7669,7503028771622,59.75
7670,7503028771684,16.56
7671,7503028771745,29.55
7672,7503029005016,73.44
7673,7503029005078,56.45
7674,7503029005825,47.89
7675,7503029005856,57.46
7676,7503029005887,80.54
7677,7503029005955,56.32
7678,7503032208718,322.49
7679,7503036782016,57.89
7680,7503036782023,45.14
7681,7503036782245,104.72
7682,7503036782405,58.63
7683,7503041308003,246.37
7684,7503041640233,15.57
7685,7503041640264,11.24
7686,7503041640271,11.24
7687,7503049078007,119.27
7688,7503049078014,177.15
7689,7503049078052,297.62
