Unnamed: 0,super_catalog_id,vendor_id,max_price,precio_minimo_orders,min_price
0,7501287621009,1141,1079.0,617.66,605.368566
1,7501043100410,1141,179.0,149.04,146.074104
2,7501070613549,1141,153.0,115.0,112.71149999999999
3,7501201310026,1141,2353.6062,2377.38,2009.7
4,7501165007819,1141,1393.0,500.0,490.05
5,7501122961017,1141,166.314,107.8,105.65477999999999
6,7501064550775,1141,178.0,158.64,155.48306399999998
7,7501043111706,1141,309.0,220.11,215.72981099999998
8,7501064550768,1141,320.463,323.7,289.08
9,7501142911306,1141,468.942,250.0,245.025
10,7501318646360,1141,286.8,180.0,176.41799999999998
11,7501318649071,1141,276.0,195.0,191.11950000000002
12,7501122961246,1141,309.969,203.33,199.28373299999998
13,7501123016808,1141,269.0,213.69,209.437569
14,7501125152863,1141,657.0,655.42,642.3771419999999
15,7501125152870,1141,888.3765,897.35,445.5
16,7501123011209,1141,615.624,538.59,527.872059
17,7501123010608,1141,386.9613,390.87,379.22148000000004
18,7501324402820,1141,4007.718,4048.2,1683.0
19,7501300409911,1141,508.2,229.2,224.63891999999998
20,7501298205038,1141,743.5835,309.0,302.8509
21,7501033954412,1141,904.365,450.0,441.045
22,7501033957505,1141,476.025,212.66,208.428066
23,7501098604710,1141,1257.3495,1270.05,952.38
24,7501098605915,1141,1505.79,1521.0,1418.67
25,7501287627957,1141,410.0,280.0,274.428
26,7501298214108,1141,276.0,195.39,191.50173900000001
27,7501300408556,1141,549.6,329.11,322.56071099999997
28,7501299300763,1141,204.6,163.59,160.334559
29,8027950210473,1141,1725.3423,1742.77,1464.21
30,7501123012923,1141,436.0,218.02,213.681402
31,7501298234601,1141,414.1445,189.0,185.2389
32,7501298234809,1141,161.448,97.0,95.0697
33,7501298234908,1141,220.363,128.0,125.4528
34,7501298234700,1141,315.436,174.0,170.5374
35,7501300407047,1141,168.0,109.52,107.340552
36,7502213145408,1141,1500.0,1451.19,1422.3113190000001
37,7501123014101,1141,303.672,163.13,159.883713
38,75016951,1141,145.2,106.8,104.67468
39,7501101633348,1141,257.4,169.77,166.391577
40,5000456076692,1141,1128.0,500.0,490.05
41,7501298222424,1141,677.0,609.07,596.949507
42,7501298244808,1141,533.0,290.0,284.22900000000004
43,7501082208764,1141,850.0,579.19,567.664119
44,7501326003186,1141,1500.0,899.0,881.1099
45,7501326004947,1141,1229.0,790.72,774.984672
46,7891317027513,1141,602.598,397.13,389.22711300000003
47,7891317027476,1141,715.3344,722.56,647.1333
48,7502224227070,1141,9500.0,9236.72,9052.909272
49,7501033921674,1141,622.4823,628.77,586.2186
50,7501033920790,1141,840.6486,849.14,635.58
51,7503003746126,1141,1273.8,1200.0,1176.12
52,7501299301678,1141,259.0,241.582,236.7745182
53,7501299306840,1141,226.2,177.41,173.879541
54,7501303449501,1141,339.9,175.0,171.5175
55,7501298269009,1141,499.0,181.41,177.799941
56,7501328979564,1141,861.0,453.9,444.86739
57,7501098621175,1141,306.0,270.88,265.489488
58,7501033958281,1141,608.4639,614.61,566.28
59,7501122967019,1141,384.516,244.25,239.389425
60,7501300408938,1141,175.1904,176.96,149.49
61,7501037925579,1141,1431.0505,300.0,294.03
62,7501871721450,1141,352.2123,355.77,307.89
63,3700039500027,1141,787.5351,795.49,587.07
64,7501583300325,1141,670.3895,300.0,294.03
65,7891317019815,1141,526.638,332.31,325.697031
66,7501318608788,1141,1685.0,650.0,637.0649999999999
67,7501287621009,1141,971.1,617.66,605.368566
68,7501043100410,1141,161.1,149.04,146.074104
69,7501070613549,1141,137.7,115.0,112.71149999999999
70,7501201310026,1141,2353.6062,2377.38,1808.73
71,7501165007819,1141,1253.7,500.0,490.05
72,7501122961017,1141,149.68259999999998,107.8,105.65477999999999
73,7501064550775,1141,160.2,158.64,155.48306399999998
74,7501043111706,1141,278.1,220.11,215.72981099999998
75,7501064550768,1141,320.463,323.7,260.172
76,7501142911306,1141,422.0478,250.0,245.025
77,7501318646360,1141,258.12,180.0,176.41799999999998
78,7501318649071,1141,248.4,195.0,191.11950000000002
79,7501122961246,1141,278.9721,203.33,199.28373299999998
80,7501123016808,1141,242.1,213.69,209.437569
81,7501125152863,1141,648.8657999999999,655.42,585.387
82,7501125152870,1141,888.3765,897.35,400.95
83,7501123011209,1141,554.0616,538.59,527.872059
84,7501123010608,1141,386.9613,390.87,341.299332
85,7501324402820,1141,4007.718,4048.2,1514.7
86,7501300409911,1141,457.38,229.2,224.63891999999998
87,7501298205038,1141,669.22515,309.0,302.8509
88,7501033954412,1141,813.9285,450.0,441.045
89,7501033957505,1141,428.4225,212.66,208.428066
90,7501098604710,1141,1257.3495,1270.05,857.1419999999999
91,7501098605915,1141,1505.79,1521.0,1276.803
92,7501287627957,1141,369.0,280.0,274.428
93,7501298214108,1141,248.4,195.39,191.50173900000001
94,7501300408556,1141,494.64,329.11,322.56071099999997
95,7501299300763,1141,184.14,163.59,160.334559
96,8027950210473,1141,1725.3423,1742.77,1317.789
97,7501123012923,1141,392.4,218.02,213.681402
98,7501298234601,1141,372.73005,189.0,185.2389
99,7501298234809,1141,145.3032,97.0,95.0697
100,7501298234908,1141,198.3267,128.0,125.4528
101,7501298234700,1141,283.89239999999995,174.0,170.5374
102,7501300407047,1141,151.2,109.52,107.340552
103,7502213145408,1141,1436.6781,1451.19,1336.5
104,7501123014101,1141,273.3048,163.13,159.883713
105,75016951,1141,130.67999999999998,106.8,104.67468
106,7501101633348,1141,231.66,169.77,166.391577
107,5000456076692,1141,1015.2,500.0,490.05
108,7501298222424,1141,609.3,609.07,596.949507
109,7501298244808,1141,479.7,290.0,284.22900000000004
110,7501082208764,1141,765.0,579.19,567.664119
111,7501326003186,1141,1350.0,899.0,881.1099
112,7501326004947,1141,1106.1,790.72,774.984672
113,7891317027513,1141,542.3381999999999,397.13,389.22711300000003
114,7891317027476,1141,715.3344,722.56,582.41997
115,7502224227070,1141,9144.3528,9236.72,8464.5
116,7501033921674,1141,622.4823,628.77,527.59674
117,7501033920790,1141,840.6486,849.14,572.0219999999999
118,7503003746126,1141,1188.0,1200.0,1134.9558
119,7501299301678,1141,239.16618,241.582,230.769
120,7501299306840,1141,203.58,177.41,173.879541
121,7501303449501,1141,305.91,175.0,171.5175
122,7501298269009,1141,449.1,181.41,177.799941
123,7501328979564,1141,774.9,453.9,444.86739
124,7501098621175,1141,275.4,270.88,265.489488
125,7501033958281,1141,608.4639,614.61,509.65199999999993
126,7501122967019,1141,346.06440000000003,244.25,239.389425
127,7501300408938,1141,175.1904,176.96,134.541
128,7501037925579,1141,1287.9454500000002,300.0,294.03
129,7501871721450,1141,352.2123,355.77,277.101
130,3700039500027,1141,787.5351,795.49,528.363
131,7501583300325,1141,603.35055,300.0,294.03
132,7891317019815,1141,473.9742,332.31,325.697031
133,7501318608788,1141,1516.5,650.0,637.0649999999999
134,7506335700033,1157,305.0,300.36,294.382836
135,7501326000215,1157,2236.113,2258.7,2079.0
136,8903855078731,1157,1353.0,1079.96,1058.4687959999999
137,7640114722776,1157,3593.8782,3630.18,3366.0
138,7502009741296,1157,88.0,62.52,61.27585199999999
139,7506022303578,1157,28.0,26.6,26.07066
140,7506022303608,1157,45.0,38.65,37.880865
141,7501349025929,1157,20.0,14.33,14.044833
142,7501289514460,1157,327.0,232.0,227.38320000000002
143,7501349021334,1157,103.0,94.35,92.47243499999999
144,7501493873308,1157,244.0,180.88,177.280488
145,7501349024267,1157,22.0,8.59,8.419058999999999
146,7501122962502,1157,134.0,122.19,119.758419
147,7503004908738,1157,26.0,19.29,18.906129
148,7501493867895,1157,135.0,122.7,120.25827
149,7501122965602,1157,180.4572,182.28,166.32
150,7502227870716,1157,61.0,44.99,44.094699
151,7506335702501,1157,45.0,38.25,37.488825
152,7501493873872,1157,75.0,72.39,70.949439
153,7502009748592,1157,78.0,36.12,35.401211999999994
154,7501384503307,1157,325.2942,328.58,297.0
155,7501122969310,1157,382.0,373.56,366.12615600000004
156,7501122961024,1157,260.0,233.16,228.52011599999997
157,7501122961017,1157,127.0,107.8,105.65477999999999
158,7501070903800,1157,530.0,245.15,240.271515
159,7501493871540,1157,244.0,194.66,190.786266
186,7501082203103,1156,373.26,373.26,365.832126
187,7501082206005,1156,1311.48,1311.48,1285.3815479999998
188,8806416076378,1156,697.12,697.12,683.2473120000001
189,8806416076316,1156,1079.0,1041.24,1020.5193240000001
190,7501033963414,1156,197.6,160.06,156.87480599999998
191,7501300420121,1156,520.0,504.4,494.36244
192,7501300420138,1156,557.5,557.5,546.4057499999999
193,7501300420114,1156,286.25,277.66,272.134566
194,7501300420879,1156,999.38,997.88,978.022188
195,7501101600531,1156,221.34,178.5,174.94785
196,7501101600524,1156,177.32,173.77,170.311977
197,7501101600340,1156,472.44,472.44,463.03844399999997
198,7501101600326,1156,302.56,302.56,296.539056
199,7501124183486,1156,621.6,484.04,474.407604
200,7501124183394,1156,601.57,458.34,449.21903399999997
201,7501300450562,1156,200.0,171.6,168.18516
202,7501300450579,1156,259.38,242.79,237.95847899999998
203,7501089810045,1156,127.86,121.47,119.05274700000001
204,7501089801166,1156,554.8,554.8,543.7594799999999
205,7501089801173,1156,1006.31,976.12,956.695212
206,7501089801180,1156,578.09,462.48,453.276648
207,7795368547511,1156,519.35,519.35,509.01493500000004
208,7795368547177,1156,500.643,505.7,485.8425
209,7501300420244,1156,153.13,153.13,150.082713
210,7501390914357,1156,431.2,418.26,409.936626
211,7501390914371,1156,830.2,830.2,813.67902
212,7501165003040,1156,127.31,85.3,83.60253
213,7501174600124,1156,50.86,43.23,42.369723
214,7501165010789,1156,142.46,116.82,114.49528199999999
215,7501089808844,1156,1095.95,896.0,878.1696
216,7501089809957,1156,1249.3,1078.99,1057.5180990000001
217,7501089808936,1156,580.75,437.0,428.3037
218,7501089808943,1156,1050.36,892.81,875.0430809999999
219,7501300421593,1156,501.25,501.25,491.275125
220,7501300421586,1156,901.88,901.88,883.9325879999999
221,7501070903510,1156,211.98,110.0,107.811
222,7501070900120,1156,238.89,187.6,183.86676
223,7501089803351,1156,342.46,291.09,285.2973089999999
224,7501089803368,1156,421.04,421.04,412.66130400000003
225,7501565606032,1156,23.1,20.65,20.239065
226,7501565606100,1156,20.93,17.68,17.328167999999998
227,7501088505003,1156,64.86,58.21,57.051621
228,7501088505157,1156,179.89,167.58,164.245158
229,7501088505355,1156,75.14,70.0,68.607
230,7501088505256,1156,148.07,137.93,135.185193
231,7501088505706,1156,86.67,80.73,79.123473
232,7501088505607,1156,76.99,71.71,70.28297099999999
233,7501300420541,1156,104.38,77.84,76.290984
234,7501300420558,1156,79.38,73.7,72.23337000000001
235,7501300420565,1156,90.0,75.1,73.60551
236,7501165001718,1156,345.17,299.0,293.0499
237,7501165001725,1156,413.38,351.37,344.37773699999997
238,7501165006386,1156,383.45,325.93,319.44399300000003
239,3664798055610,1156,208.25,156.19,153.081819
240,7501165006171,1156,439.82,306.64,300.537864
241,7501033960949,1156,419.71,419.71,411.357771
242,7501300420985,1156,433.75,321.43,315.033543
243,7501300421487,1156,255.0,255.0,249.9255
244,7501300421470,1156,368.75,357.69,350.57196899999997
245,7501300421494,1156,146.88,146.88,143.957088
246,7501300420992,1156,684.38,663.85,650.639385
247,7501088508004,1156,57.48,56.69,55.561869
248,7501088508202,1156,62.5878,63.22,56.905199999999994
249,7501300409584,1156,327.5,208.86,204.703686
250,7501300421685,1156,200.0,144.19,141.320619
251,7501300421692,1156,259.38,165.0,161.7165
252,7501300408402,1156,266.88,213.5,209.25135
253,7501300408136,1156,480.63,472.22,462.822822
254,7501300408105,1156,346.25,304.7,298.63647000000003
255,4607009581187,1156,310.1,300.8,294.81408000000005
256,4607009581071,1156,310.1,281.91,276.29999100000003
257,7501088508929,1156,125.12,116.54,114.220854
258,7501088536410,1156,152.44,142.01,139.184001
259,7501088508912,1156,139.77,130.2,127.60902
260,7501070900168,1156,324.99,269.74,264.372174
261,7501089802019,1156,238.7,169.19,165.823119
262,7501089802026,1156,392.95,377.23,369.723123
263,7501089802040,1156,548.99,539.38,528.6463379999999
264,7501089802033,1156,417.35,295.97,290.080197
265,7501089803245,1156,515.69,368.29,360.961029
266,7501089802057,1156,409.65,289.0,283.2489
267,7501089802064,1156,529.53,529.53,518.992353
268,7501088509773,1156,130.55,116.18,113.86801799999999
269,7501088509766,1156,96.69,87.02,85.288302
270,7501088509810,1156,111.17,93.09,91.23750899999999
271,7501089800954,1156,798.36,678.61,665.1056609999999
272,7501300450678,1156,406.25,406.25,398.165625
273,7501300450685,1156,725.0,725.0,710.5725
274,7501124184407,1156,424.99,367.19,359.882919
275,7501033960550,1156,759.06,759.06,743.954706
276,7501033960543,1156,347.76,347.76,340.83957599999997
277,3594450400093,1156,385.58,359.06,351.914706
278,3594450400215,1156,1071.25,1071.25,1049.9321249999998
279,4039658000373,1156,329.6,308.52,302.380452
280,5016003770500,1156,132.0,125.1,122.61051
281,5016003659409,1156,39.83,27.95,27.393795
282,7501088507601,1156,527.36,498.72,488.795472
283,7501088507502,1156,396.8,199.0,195.0399
284,7501089800046,1156,223.34,223.34,218.895534
285,7501089800053,1156,434.89,303.35,297.313335
286,7501089800060,1156,576.26,409.56,401.409756
287,7501089800015,1156,382.16,271.61,266.204961
288,7501089800664,1156,873.67,799.41,783.5017409999999
289,7501089801371,1156,494.62,494.62,484.777062
290,7501089801265,1156,497.02,483.35,473.731335
291,7501089800077,1156,313.38,287.82,282.092382
292,7501089800039,1156,422.0,422.0,413.6022
293,7501089800978,1156,548.18,542.7,531.90027
294,7501390914647,1156,1137.5,1136.65,1114.030665
295,7795368054538,1156,229.383,231.7,222.45299999999997
296,7501089804099,1156,430.03,320.0,313.632
297,4607009582269,1156,276.5,276.5,270.99765
298,8436024612219,1156,339.1,339.1,332.35191
299,7503007315038,1156,531.44,356.58,349.484058
300,7707670343927,1156,297.38,297.38,291.462138
301,7501088505928,1156,361.1,315.06,308.790306
302,7506400900672,1156,1173.12,1173.12,1149.7749119999999
303,7501300450203,1156,272.5,167.0,163.6767
304,7501300450210,1156,329.38,241.18,236.380518
305,7501300450227,1156,184.38,42.66,41.811066000000004
306,756058896279,1156,188.73,182.13,178.50561299999998
307,7501300421500,1156,306.25,306.25,300.155625
308,7501300421517,1156,542.5,537.07,526.382307
309,7501088525001,1156,249.82,249.82,244.848582
310,7501088504075,1156,404.24,363.81,356.570181
311,7501088504174,1156,448.91,374.12,366.675012
312,7501088525018,1156,226.3,226.3,221.79663
313,7703333007700,1156,306.68,305.51,299.43035100000003
314,8430308133841,1156,442.0,442.0,433.20419999999996
315,7501101600647,1156,265.36,265.36,260.079336
316,7501101649646,1156,565.44,565.44,554.1877440000001
317,7501101611049,1156,1054.0,1027.65,1007.1997650000001
318,7501101611087,1156,1070.12,1070.12,1048.824612
319,7501101600784,1156,1013.7,1013.7,993.52737
320,7501101600791,1156,1013.7,1013.7,993.52737
321,7501298215891,1156,882.9909,891.91,741.7377
322,7501298215907,1156,995.58,650.0,637.0649999999999
323,7350012552879,1156,388.08,309.07,302.919507
324,7350012552022,1156,317.12,252.55,247.52425499999998
325,7350012553401,1156,487.6,409.58,401.429358
326,7350012552787,1156,456.96,415.83,407.554983
327,7350012552138,1156,390.64,311.11,304.918911
328,7501390910182,1156,333.2,327.37,320.85533699999996
329,7501390914067,1156,573.3,556.1,545.03361
330,7501390914050,1156,915.453,924.7,889.119
331,8436024613766,1156,324.57,313.54,307.30055400000003
332,8436024612899,1156,345.85,318.18,311.848218
333,8436024613759,1156,525.39,483.36,473.74113600000004
334,8436024612677,1156,381.73,381.73,374.13357299999996
335,7501033921599,1156,718.08,603.19,591.1865190000001
336,7501033923173,1156,1247.6,850.59,833.663259
337,7501033923166,1156,955.6,761.04,745.8953039999999
338,7501033952791,1156,638.88,508.8,498.67488
339,7501033952869,1156,1174.16,450.0,441.045
340,7501033961823,1156,1190.32,964.88,945.6788879999999
341,7501089802071,1156,414.56,299.0,293.0499
342,5413787997985,1156,1732.48,1571.73,1540.452573
343,5413787997978,1156,1732.48,1732.48,1698.0036479999999
344,7501124103354,1156,366.93,322.9,316.47429
345,7501124103392,1156,214.03,188.35,184.601835
346,7501124109509,1156,212.58,104.49,102.41064899999999
347,7501124110086,1156,217.79,131.0,128.3931
348,7501124109684,1156,313.66,192.82,188.982882
349,7501124109431,1156,189.78,110.31,108.11483100000001
350,3664798053647,1156,251.89,251.89,246.87738900000002
351,7501165011649,1156,187.13,175.9,172.39959
352,7501165011557,1156,229.79,229.79,225.217179
353,7501165011632,1156,378.01,367.51,360.196551
354,7501165011588,1156,325.89,90.42,88.620642
355,7501165011601,1156,496.66,427.2,418.69872
356,3664798054859,1156,115.35,108.53,106.37025299999999
357,3664798054866,1156,212.08,176.03,172.527003
358,7501165011656,1156,138.43,114.9,112.61349
359,7501124183240,1156,394.67,323.16,316.72911600000003
360,7501101640049,1156,487.32,462.95,453.73729499999996
361,7501285600426,1156,535.92,487.69,477.98496900000004
362,7501285600419,1156,561.36,447.07,438.173307
363,7501300450500,1156,144.38,139.33,136.557333
364,7501300450517,1156,144.38,144.38,141.50683800000002
365,7501300450432,1156,252.5,210.08,205.899408
366,7501300450449,1156,236.25,196.56,192.648456
367,7501124103484,1156,439.64,358.67,351.532467
368,7501124100704,1156,303.93,126.96,124.43349599999999
369,7501124100759,1156,446.59,372.86,365.440086
370,7501124103217,1156,320.68,251.88,246.86758799999998
371,7501124182120,1156,483.1794,488.06,443.2824
372,7501124184735,1156,451.25,336.41,329.715441
373,7501298216812,1156,1054.06,1053.999,1033.0244199
374,7501298213040,1156,624.7,531.59,521.011359
375,7501300420831,1156,1430.63,1423.48,1395.152748
376,7501300409669,1156,467.5,174.375,170.9049375
377,7501300409652,1156,324.38,314.65,308.388465
378,7501300409645,1156,476.88,476.88,467.390088
379,7501300420053,1156,953.75,918.07,899.8004070000001
380,7501300420046,1156,661.25,618.96,606.642696
381,7501300409034,1156,615.0,247.76,242.829576
382,7501300407207,1156,822.5,789.6,773.88696
383,7501300407184,1156,605.0,606.22,594.1562220000001
384,7501300409010,1156,452.5,313.2,306.96732
385,7501086301393,1156,1377.81,1020.8,1000.48608
386,7501086301652,1156,4194.84,4194.84,4111.362684
387,7501390912551,1156,342.55,311.41,305.212941
388,7501082212143,1156,448.45,313.6,307.35936
389,7501082242720,1156,1444.98,1140.53,1117.833453
390,7501082242409,1156,2555.0,1824.29,1787.986629
391,7501082212136,1156,1535.82,1452.42,1423.516842
392,7501082242058,1156,2796.09,2705.22,2651.3861220000003
393,7501390910205,1156,378.0,378.0,370.4778
394,7501070903473,1156,362.7,288.06,282.327606
395,7501300407399,1156,493.75,468.13,458.814213
396,8436024617733,1156,755.5,755.5,740.46555
397,7501300420916,1156,448.75,291.508,285.70699079999997
398,7501300409911,1156,577.5,229.2,224.63891999999998
399,7501390912728,1156,349.3,349.3,342.34893
400,7501124184315,1156,555.95,430.75,422.178075
401,7501124184322,1156,787.97,632.82,620.226882
402,7501300421173,1156,773.13,773.13,757.7447129999999
403,7501390914555,1156,277.2,277.2,271.68372
404,7501565609569,1156,108.04,108.04,105.89000399999999
405,7501298205021,1156,487.39,465.032,455.7778632
406,7501298204987,1156,605.83,300.0,294.03
407,7501298205038,1156,704.43,309.0,302.8509
408,7501298222509,1156,882.74,779.265,763.7576265
409,7501300450135,1156,336.25,336.25,329.558625
410,7501300450142,1156,685.0,685.0,671.3684999999999
411,5016003788802,1156,335.0,201.32,197.31373200000002
412,5016003770302,1156,268.0,232.0,227.38320000000002
413,5016003770609,1156,200.0,200.0,196.02
414,5016003195303,1156,225.69,225.69,221.198769
415,7501033955556,1156,770.32,647.07,634.1933070000001
416,7501033954412,1156,1315.44,450.0,441.045
417,7501033961809,1156,1191.44,948.86,929.977686
418,7501033959929,1156,818.32,651.71,638.7409710000001
419,7501033959936,1156,1426.96,1136.43,1113.815043
420,7501033959912,1156,715.6,577.06,565.5765059999999
421,7501300408167,1156,363.75,352.84,345.818484
422,7501300408174,1156,671.25,429.6,421.05096
423,7501300408150,1156,510.0,290.87,285.081687
424,7501300420404,1156,421.88,279.58,274.01635799999997
425,7501300420411,1156,766.25,743.26,728.469126
426,8436024611700,1156,453.13,453.13,444.112713
427,8436024611694,1156,240.18,240.18,235.400418
428,7501089802989,1156,495.9,466.15,456.873615
429,7501089802439,1156,348.68,327.76,321.237576
430,7502216806870,1156,402.5,385.39,377.720739
431,7502216806887,1156,781.25,740.72,725.979672
432,5391189230834,1156,756.24,756.24,741.190824
433,5391189200851,1156,670.09,670.09,656.7552089999999
434,5391189220859,1156,756.24,756.24,741.190824
435,7501033957499,1156,366.24,291.67,285.865767
436,7501033957505,1156,692.4,212.66,208.428066
437,7501033957949,1156,940.0,748.62,733.722462
438,7501033957956,1156,1320.24,742.63,727.851663
439,7502216934474,1156,949.84,663.94,650.7275940000001
440,7501124103323,1156,415.58,305.5,299.42055
441,7501082243376,1156,1998.2,1326.576,1300.1771376
442,7501082212297,1156,2078.2,1940.29,1901.6782289999999
443,7501300421197,1156,359.38,340.52,333.743652
444,7501298204970,1156,352.37,286.88,281.171088
445,7501298219608,1156,306.12,55.0,53.9055
446,7501298219509,1156,366.52,339.52,332.763552
447,7501298217130,1156,465.03,269.0,263.6469
448,7501298206455,1156,276.63,150.0,147.015
449,7501298213569,1156,417.04,300.0,294.03
450,7501298213989,1156,498.39,412.85,404.634285
451,7501298214207,1156,739.78,685.282,671.6448882000001
452,7501086310418,1156,238.75,191.0,187.19910000000002
453,7501300421548,1156,144.38,115.5,113.20155
454,7501086310401,1156,238.75,199.98,196.000398
455,7501300421555,1156,144.38,115.5,113.20155
456,7501300421128,1156,252.5,244.31,239.448231
457,7501300421562,1156,144.38,115.5,113.20155
458,7501300421135,1156,236.25,236.25,231.548625
459,7501300421579,1156,144.38,144.38,141.50683800000002
460,7501300408754,1156,401.25,211.23,207.026523
461,7501300408747,1156,204.38,198.25,194.30482500000002
462,7501300708762,1156,181.88,176.42,172.909242
463,7501300708779,1156,255.63,255.63,250.542963
464,7501298212371,1156,281.5263,284.37,261.8946
465,7501298214108,1156,294.64,195.39,191.50173900000001
466,7501298216331,1156,1144.6974,1156.26,1048.7565
467,7501298216201,1156,741.34,741.34,726.587334
468,7501298215501,1156,473.6061,478.39,443.3517
469,7501298214375,1156,805.17,794.02,778.2190019999999
470,7501298216409,1156,924.68,917.32,899.065332
471,7501298216508,1156,659.49,565.5,554.2465500000001
472,7501033920325,1156,588.64,468.79,459.461079
473,7501033920332,1156,1087.36,865.97,848.7371969999999
474,7501033953507,1156,593.6,298.78,292.834278
475,7501300450265,1156,104.38,101.25,99.235125
476,7501300450166,1156,90.0,87.3,85.56272999999999
477,7501300450357,1156,107.5,103.2,101.14632
478,7501300450340,1156,79.38,77.0,75.46770000000001
479,7501390914074,1156,585.0,585.0,573.3584999999999
480,7703281020264,1156,333.2,333.2,326.56932
481,7703281020400,1156,591.6,591.6,579.8271599999999
482,7501390913794,1156,329.7,329.31,322.756731
483,7501070903411,1156,711.17,538.05,527.342805
484,7501070903749,1156,731.22,598.94,587.021094
485,3594452600958,1156,628.69,411.35,403.164135
486,7501033957567,1156,458.8,389.98,382.219398
487,7501033957574,1156,919.28,790.58,774.8474580000001
488,7501033961946,1156,621.6,495.04,485.18870400000003
489,7501033953019,1156,417.28,338.25,331.518825
490,7501033953002,1156,366.32,291.74,285.93437400000005
491,7501285600082,1156,666.16,462.61,453.404061
492,7501285600075,1156,775.04,449.9,440.94699
493,7501124723170,1156,455.7,437.61,428.901561
494,7501124723217,1156,446.6,446.6,437.71266
495,4260095681737,1156,691.4,667.2,653.92272
496,4260095681720,1156,236.01,228.93,224.374293
497,7501300420466,1156,291.25,282.51,276.888051
498,7501300408082,1156,220.0,220.0,215.622
499,7501300408969,1156,279.38,245.85,240.957585
500,7501300420473,1156,547.5,531.07,520.501707
501,7501300408099,1156,286.88,278.27,272.73242700000003
502,7501300408976,1156,466.25,449.93,440.976393
503,7501300408310,1156,309.38,289.6,283.83696000000003
504,7501300408327,1156,485.0,243.43,238.585743
505,7501300408358,1156,524.38,503.57,493.548957
506,7501300420763,1156,222.5,215.82,211.525182
507,7501300420787,1156,286.88,278.27,272.73242700000003
508,7501300420770,1156,321.88,312.22,306.006822
509,7501300420794,1156,505.0,483.12,473.50591199999997
510,7506400900740,1156,315.81,315.81,309.525381
511,8436024617542,1156,350.0,350.0,343.035
512,7501390913343,1156,554.45,554.45,543.4164450000001
513,7501390915019,1156,704.9,659.82,646.689582
514,7501300421524,1156,96.88,95.67,93.76616700000001
515,7501300407016,1156,95.0,92.15,90.316215
516,7501300421531,1156,147.5,146.76,143.839476
517,7501300407030,1156,278.13,269.79,264.421179
518,7501300407023,1156,119.38,115.8,113.49557999999999
519,7501300420824,1156,143.13,141.34,138.527334
520,7501070900380,1156,668.36,542.7,531.90027
521,7501101627507,1156,434.0,434.0,425.3634
522,7501101601279,1156,474.3,348.8,341.85888
523,7502216801066,1156,429.38,429.38,420.83533800000004
524,7502216801035,1156,429.38,429.38,420.83533800000004
525,7501089808226,1156,341.17,341.17,334.380717
526,7501300409881,1156,243.13,150.64,147.64226399999998
527,7501300409898,1156,170.0,170.0,166.61700000000002
528,7501300409713,1156,353.13,254.25,249.190425
529,7501300409706,1156,238.75,238.75,233.998875
530,7501300408556,1156,572.5,329.11,322.56071099999997
531,7501300420220,1156,468.13,374.5,367.04744999999997
532,7501300420237,1156,485.0,364.9,357.63849
533,7501101600739,1156,646.66,646.66,633.791466
534,7501101698453,1156,659.68,523.79,513.366579
535,7501070903572,1156,451.42,345.47,338.595147
536,7501070903619,1156,388.86,318.87,312.524487
537,7501124182854,1156,448.74,381.25,373.663125
538,7501101623325,1156,4862.04,4862.04,4765.285404
539,7501390913244,1156,295.911,298.9,287.59499999999997
540,7501033957543,1156,227.2,184.17,180.505017
541,7501033957598,1156,746.24,594.31,582.4832309999999
542,7501033957512,1156,528.32,480.77,471.20267700000005
543,7501033957529,1156,968.4,780.92,765.3796919999999
544,7501033957536,1156,393.28,313.21,306.977121
545,7501300420251,1156,294.38,285.55,279.867555
546,7501300420442,1156,423.13,418.9,410.56389
547,4019338606071,1156,630.28,593.01,581.2091009999999
548,7501033953057,1156,369.76,294.48,288.61984800000005
549,7501033953064,1156,608.0,484.21,474.574221
550,3594455600153,1156,762.13,717.07,702.8003070000001
551,3594456400103,1156,626.36,371.9,364.49919
552,3594456400653,1156,827.08,827.08,810.621108
553,3594450170064,1156,895.84,601.79,589.8143789999999
554,7501300409812,1156,357.5,357.5,350.38575000000003
555,7501300409805,1156,208.13,208.13,203.988213
556,7501300408884,1156,813.13,336.4,329.70564
557,7501300420190,1156,538.75,522.59,512.190459
558,7501300407962,1156,731.88,709.92,695.792592
559,7501300407856,1156,797.5,797.5,781.62975
560,7501165010826,1156,424.34,339.47,332.71454700000004
561,3664798044591,1156,296.32,286.44,280.739844
562,7501328980119,1156,398.62,313.32,307.084932
563,3664798044959,1156,226.35,201.45,197.44114499999998
564,7501089810816,1156,283.34,283.34,277.701534
565,7501089810809,1156,330.56,250.68,245.69146800000001
566,7501033921759,1156,555.52,455.53,446.464953
567,7501033920356,1156,1173.28,934.4,915.80544
568,7501033959493,1156,682.56,552.87,541.867887
569,7501033952784,1156,1231.2,385.0,377.33849999999995
570,7501033954528,1156,2256.8,1828.01,1791.632601
571,7501033921292,1156,812.16,654.93,641.896893
572,4607009583921,1156,325.5,325.24,318.767724
573,5065013358185,1156,428.78,428.78,420.247278
574,7501298234007,1156,444.4,283.49,277.848549
575,7501089809490,1156,146.9,124.86,122.375286
576,7501089809506,1156,207.5,140.65,137.851065
577,7501089809445,1156,228.18,162.96,159.717096
578,7501089809315,1156,287.41,270.17,264.793617
