"point_of_sale_id","address"
1884,"Calle 50 #24-29, Manizales, Caldas, Colombia"
1885,"Multicentro Estrella Centro Comercial, Carrera 23a, Manizales, Caldas, Colombia"
1886,"Carrera 14 Norte #17-40, Cartago, Pereira, Risaralda, Colombia"
1887,"Av. 30 de Agosto #33-67, Pereira, Risaralda, Colombia"
1888,"Cra. 4 #9-73, Cartago, Valle del Cauca, Colombia"
1889,"Av. 30 de Agosto #39-35, Pereira, Risaralda, Colombia"
1890,"Calle 76 #52-67, Norte Centro Historico, Barranquilla, Atlántico, Colombia"
1891,"Carrera 28 #58-148, Soledad, Atlántico, Colombia"
1892,"Av. Pedro De Heredia #20-128, Amador, Provincia de Cartagena, Bolívar, Colombia"
1893,"Calle 31 #39-158, María Auxiliadora, Cartagena de Indias, Provincia de Cartagena, Bolívar, Colombia"
1894,"Calle 25 #5-32, Montería, Córdoba, Colombia"
1895,"Cl. 15 #16-26, Valledupar, Cesar, Colombia"
1896,"Carrera 5 #26-35, Comuna 2, Santa Marta, Magdalena, Colombia"
1897,"Calle 16 #14-61, Valledupar, Cesar, Colombia"
1898,"Carrera 19 #27-7, Sincelejo, Sucre, Colombia"
1899,"Carrera 71 #31-26, La Concepción, Provincia de Cartagena, Bolívar, Colombia"
1900,"Calle 14 #14-51, Valledupar, Cesar, Colombia"
1901,"Calle 29, Montería, Córdoba, Colombia"
1902,"COLSANITAS, Carrera 20, Sincelejo, Sucre, Colombia"
1903,"Cra. 43 #69f-57, Norte Centro Historico, Barranquilla, Atlántico, Colombia"
1904,"AudiFarma, Avenida El Libertador, Comuna 3, Santa Marta, Magdalena, Colombia"
1905,"Calle 30 #30-15, Soledad, Atlántico, Colombia"
1906,"Mall San Carlos Plaza, Calle 15, Sincelejo, Sucre, Colombia"
1907,"Calle 24 #4-13, Comuna 2, Santa Marta, Magdalena, Colombia"
1908,"Cl. 22 #19-52, Comuna 4, Santa Marta, Magdalena, Colombia"
1909,"Cl. 90 #50-127, Riomar, Barranquilla, Atlántico, Colombia"
1910,"Diagonal 21 #18-98, Valledupar, Cesar, Colombia"
1911,"Calle 16 #10-17, Valledupar, Cesar, Colombia"
1912,"Carrera 15 #11-85, Valledupar, Cesar, Colombia"
1913,"Cra. 71 #31-25, Santa Lucía, Provincia de Cartagena, Bolívar, Colombia"
1914,"Cra. 81 #40-42, Laureles - Estadio, Medellín, Antioquia, Colombia"
1915,"Centro comercial el punto de la oriental, Cra. 46 #47-66, La Candelaria, Medellín, Antioquia, Colombia"
1916,"Cl. 55 #46-14, La Candelaria, Medellín, Antioquia, Colombia"
1917,"Cl. 30A #65a-34, Medellín, Antioquia, Colombia"
1918,"Cra. 46 #53-44, La Candelaria, Medellín, Antioquia, Colombia"
1919,"Cra. 48 #48-16, Villa Paula, Itagüi, Antioquia, Colombia"
1920,"Cl 44 #79b-58, Medellín, Antioquia, Colombia"
1921,"Cl. 5 #39-109, Cali, Valle del Cauca, Colombia"
1922,"Cra. 32a #25-24, Tuluá, Valle del Cauca, Colombia"
1923,"Cl. 31 #31-36, Palmira, Valle del Cauca, Colombia"
1924,"Cl. 38 Nte. #4 Norte-182, Cali, Valle del Cauca, Colombia"
1925,"Carrera 3 #1-11, Buenaventura, Valle del Cauca, Colombia"
1926,"Calle 9 Norte #9-18, Comuna 1, Popayán, Cauca, Colombia"
1927,"Fundacion Propal, Puerto Tejada, Cauca, Colombia"
1928,"Cl. 6 #39a-44, Los Cambulos, Cali, Valle del Cauca, Colombia"
1929,"Carrera 12 #5-74, Buga, Guadalajara de Buga, Valle del Cauca, Colombia"
1930,"Cra. 29 A, Pasto, Nariño, Colombia"
1931,"Av. 3a Nte. #19, San Vicente, Cali, Valle del Cauca, Colombia"
1932,"Cl 8 #33-127, Pasto, Nariño, Colombia"
1933,"Calle 6 #39-70, Cali, Valle del Cauca, Colombia"
1934,"Cra. 7 #32-12, Bogotá, Colombia"
1935,"Avenida Calle 100 #19-61, Bogotá, Colombia"
1936,"Jeepaos Café 2, Cra. 37 #22-70, Bogotá, Colombia"
1937,"Av. El Dorado #66a-48, Bogotá, Colombia"
1938,"Cra. 5 #26a-89, Ibagué, Tolima, Colombia"
1939,"Cl. 17a #6-13, Neiva, Huila, Colombia"
1940,"Av. Caracas #49-83, Bogotá, Colombia"
1941,"Calle 140 #7c-58, Bogotá, Colombia"
1942,"Av Suba #100-90, Bogotá, Colombia"
1943,"La Dorada, Caldas, Colombia"
1944,"Cl 32 #39-41, Villavicencio, Meta, Colombia"
1945,"Cl. 47A #1-71, Tunja, Boyacá, Colombia"
1946,"Avenida Calle 85 #15-42, Bogotá, Colombia"
1947,"Cl. 134 #17-68, Bogotá, Colombia"
1948,"Carrera 18 #7-81, Girardot, Cundinamarca, Colombia"
1949,"Calle 40 Sur #77A 72, Kennedy, Cundinamarca, Colombia"
1950,"Cra 20 #32-31, Bogotá, Colombia"
1951,"Cl. 26 #40-45, Bogotá, Colombia"
1952,"Cl. 3 #4-13, Facatativá, Cundinamarca, Colombia"
1953,"Cl. 68 #16-38, Bogotá, Colombia"
1954,"Cra. 7 #40b-45, Bogotá, Colombia"
1955,"Cra. 24 sur #16-26, Bogotá, Colombia"
1956,"Cl. 100 #49-45, Bogotá, Colombia"
1957,"Calle 119a #7-24, Bogotá, Colombia"
1958,"Cra. 18 #93-25, Bogotá, Colombia"
1959,"Cra 68 #45-36, Bogotá, Colombia"
1960,"Cl. 27 Sur #22-37, Bogotá, Colombia"
1961,"Cra. 16 #40A-45, Bogotá, Colombia"
1962,"Cl. 22 #11b-8, Sogamoso, Boyacá, Colombia"
1963,"Cl. 17a #11-41, Fusagasugá, Cundinamarca, Colombia"
1964,"Cra. 11 #6-9, Zipaquirá, Cundinamarca, Colombia"
1965,"Calle 24 #6 Este-30, Chía, Cundinamarca, Colombia"
1966,"Cl. 139 #94-55, Suba, Cundinamarca, Colombia"
1967,"Cl. 33 #33-34, Villavicencio, Meta, Colombia"
1968,"Cl. 12c #79 A -25, Bogotá, Colombia"
1969,"Centro Comercial Nuestro Bogotá, Engativá, Cundinamarca, Colombia"
1970,"Policlínico el Olaya torre 7, Carrera 19c, Bogotá, Colombia"
1971,"Cl. 22 Sur #12A-57, Bogotá, Colombia"
1972,"Cra. 6 #22-93, Ibagué, Tolima, Colombia"
1973,"Cl. 15 #38-40, Villavicencio, Meta, Colombia"
1974,"Cra. 72 #49-29, Bogotá, Colombia"
1975,"Cl. 60 #28129, Barrancabermeja, Santander, Colombia"
1976,"Cra. 33 #45-86, Sotomayor, Bucaramanga, Santander, Colombia"
1977,"Puerto Wilches, Santander, Colombia"
1978,"Av 2A, Cúcuta, Norte de Santander, Colombia"
1979,"Cl. 48 #32-96, Cabecera del llano, Bucaramanga, Santander, Colombia"
1980,"Cra. 27 #52-55, Bucaramanga, Santander, Colombia"
1981,"Avenida Tierney 299, Vicuña Mackenna, Córdoba, Argentina"
1982,"Avenida Tierney 299, Vicuña Mackenna, Córdoba, Argentina"
1983,"1 de Mayo 238, Tenango de Las Flores, Nuevo Necaxa, Puebla, México"
1984,"Juan José Paso 5669, Rosario, Santa Fe, Argentina"
1985,"Santa Marina 530, Ciudadela, Provincia de Buenos Aires, Argentina"
1986,"Carrera 7 #9-63, Tocancipá, Cundinamarca, Colombia"
1987,"San Martin 498, Santa Lucía, San Pedro, Provincia de Buenos Aires, Argentina"
1988,"General Lavalle 999, San Fernando, Provincia de Buenos Aires, Argentina"
1989,"Avenida Callao & Avenida Santa Fe, Buenos Aires, Argentina"
1990,"Avenida Callao & Avenida Santa Fe, Buenos Aires, Argentina"
1991,"Callao & Pasaje Santa Cecilia, Cañada de Gómez, Santa Fe Province, Argentina"
1992,"San Martín 1489, Crespo, Entre Ríos, Argentina"
1993,"Av. Colón 1359, Tandil, Provincia de Buenos Aires, Argentina"
1994,"Av. Diana 116, Delicias, 62330 Cuernavaca, Mor., México"
1995,"José Ma. Andraca 110, Jardines, 41100 Chilapa de Álvarez, Guerrero, México"
1996,"Avenida 7 1851, La Plata, Provincia de Buenos Aires, Argentina"
1997,"Juan Bautista Alberdi 2395, Aguilares, Tucumán, Argentina"
1998,"Av. Paulista, 1234 - Bela Vista, São Paulo - Estado de São Paulo, Brasil"
1999,"Avenida Belgrano 598, Tupungato, Mendoza, Argentina"
2000,"Calle 163 #7a-14, Bogotá, Colombia"
2001,"Los Cedros, Alpa Corral, Córdoba, Argentina"
2002,"Avenida Directorio 701, Ciudad Autónoma de Buenos Aires, Argentina"
2003,"Del Valle, San Pedro Garza García, Nuevo León, México"
2004,"Carrera 69 #46 - 44, Cali, Valle del Cauca, Colombia"
2005,"Calle 26 #5-8 05, COMUNA 4, Cali, Valle del Cauca, Colombia"
2006,"Bogotá, Colombia"
2007,"Avenida Armada Argentina 334 local 1, Córdoba, Argentina"
2008,"Insurgentes 53, Benito Juárez, Chilpancingo de los Bravo, Guerrero, México"
2009,"Farmacia Galenica, Patricias Argentinas, San Salvador de Jujuy, Jujuy, Argentina"
2010,"Rafael Obligado 5766, Bahía Blanca, Provincia de Buenos Aires, Argentina"
2011,"20 de Noviembre, Colonia del Carmen, Tuxtepec, Oaxaca, México"
2012,"Avenida 44 549, La Plata, Provincia de Buenos Aires, Argentina"
2013,"Av. Vicente Villada 358, MZ 025, Jose Vicente Villada, 57710 Ciudad Nezahualcóyotl, Estado de México, México"
2014,"Central De Abastos San Vicente Chicoloapan, MZ 001, Chicoloapan de Juárez, Méx., México"
2015,"Plaza Magallanes, Av Cultura Romana MZ 046, Unidad habitacional Rosario II Sector I, Tlalnepantla de Baz, Estado de México, México"
2016,"Diego Rivera 47, Agrícola Pantitlán, Ciudad de México, CDMX, México"
2017,"Boulevard Guzmán 81, Córdoba, Argentina"
2018,"Av Emiliano Zapata, Emiliano Zapata, 52918 Ciudad López Mateos, Estado de México, México"
2019,"Mucio Morán 12, Callejones, Jalisco, México"
2020,"Calle Gardenias 1, MZ 011, San Vicente Chicoloapan de Juárez Centro, Portezuelos, Chimalhuacán, Méx., México"
2021,"Carrera 20a #172-29, Bogotá, Colombia"
2022,"Beltrán 1512, M5501 Godoy Cruz, Mendoza, Argentina"
2023,"Avenida Jara 3993, Mar del Plata, Provincia de Buenos Aires, Argentina"
2024,"Puerto Escondido - Oaxaca, San Pedro Mixtepec, Oaxaca, México"
2025,"Av. 12 de Octubre 657, Quilmes, Provincia de Buenos Aires, Argentina"
2026,"Avenida General Mosconi 2599, Quilmes Oeste, Provincia de Buenos Aires, Argentina"
2027,"Coronel Delia 2794, Valentín Alsina, Provincia de Buenos Aires, Argentina"
2028,"Carrera 96a #65-83, Bogota, Colombia"
2029,"Beta 204, Viejo Roble, San Nicolás de los Garza, Nuevo León, México"
2030,"Las Bases 131, Haedo, Provincia de Buenos Aires, Argentina"
2031,"Metepec, Méx., México"
2032,"Maipú, Agustín Álvarez 260, Fray Luis Beltrán, Mendoza, Argentina"
2033,"Adolfo López Mateos Oriente, Centro, La Piedad de Cabadas, Michoacán, México"
2034,"C 14 1349, B1900 La Plata, Provincia de Buenos Aires, Argentina"
2035,"ERL, Teniente Coronel Jorge Obon 2153, Lanús, Provincia de Buenos Aires, Argentina"
2036,"Avenida Pablo Ricchieri 2657 local 1, Córdoba, Argentina"
2037,"Comuna 4, Alberto Einstein 253, Ciudad Autónoma de Buenos Aires, Argentina"
2038,"Avenida Rivadavia 2202, Ciudad Autónoma de Buenos Aires, Argentina"
2039,"Avenida Belgrano 43, Villa Cura Brochero, Córdoba, Argentina"
2040,"Juana Manuela Gorriti 988, San Salvador de Jujuy, Jujuy, Argentina"
2041,"Presidente Cámpora 2289, Merlo, Provincia de Buenos Aires, Argentina"
2042,"Av. Ángel T. de Alvear 2760, Don Torcuato, Provincia de Buenos Aires, Argentina"
2043,"Alvear 2800, Villa Ballester, Provincia de Buenos Aires, Argentina"
2044,"MSN, José Ignacio Gorriti 1232, Francisco Alvarez, Provincia de Buenos Aires, Argentina"
2045,"Privada Jose Marti, Las Granjas, Chihuahua, México"
2046,"Calle 7 #2-19, La Calera, Cundinamarca, Colombia"
2047,"Bogotá, Colombia"
2048,"Avenida José Ignacio de la Roza Este, San Juan, Argentina"
2049,"Hacienda la Cruz, Querétaro, México"
2050,"Alta Gracia 2389, Corrientes, Argentina"
2051,"Rivadavia 1801, Bragado, Provincia de Buenos Aires, Argentina"
2052,"Calle Vicente Rivapalacio & Calle 19, Santo Niño, Chihuahua, Chih., México"
2053,"Ignacio Allende, Centro, Larráinzar, Chiapas, México"
2054,"Pachuca hidalgo, Boulevard Nuevo Hidalgo, Puerta de Hierro, Pachuca de Soto, Estado de Hidalgo, México"
2055,"Calle 22 #6-3 no 9, Centro, Sabanalarga, Atlántico, Colombia"
2056,"Boulevard Punta del Este, Residencial Punta del Este, León de los Aldama, Gto., México"
2057,"Sarmiento 598, General Juan Madariaga, Provincia de Buenos Aires, Argentina"
2058,"Av. Nezahualcóyotl 257, Las Fuentes, Ciudad Nezahualcóyotl, Estado de México, México"
2059,"ANA, Avenida Brasil 49, Puerto Iguazú, Misiones, Argentina"
2060,"Doctor Francisco Muñiz 949, Río Cuarto, Córdoba, Argentina"
2061,"Avenida Ramon Baustista Ortega, Lules, Tucumán, Argentina"
2062,"Av. Leandro N. Alem 1715, Córdoba, Argentina"
2063,"Blvd. Tepehitec, La Loma Xicohtencatl, Xicohténcatl, Tlaxcala de Xicohténcatl, Tlax., México"
2064,"Calle Aquiles Serdán 701, Centro, Apizaco, Tlax., México"
2065,"Roma 273, Córdoba, Argentina"
2066,"Buenos Aires 126, Crespo, Entre Ríos, Argentina"
2067,"Zaragoza 206, Col. Centro, 38000 Celaya, Gto., México"
2068,"Avenida Wilfrido Massieu Pérez 8, Fraccionamento Magallanes, Magallanes, Acapulco de Juárez, Gro., México"
2069,"Calle De Los Maestros, Zona Escolar, Ciudad de México, CDMX, México"
2070,"La Coruña, Viaducto Piedad, Ciudad de México, CDMX, México"
2071,"Plaza Victoria 30, Villa de Cortés, De Cortés, CDMX, México"
2072,"Gral. Lamadrid 1100, AJX, Tucumán, Argentina"
2073,"Belgrano 275, ANE, Tucumán, Argentina"
2074,"Calle Filiberto Gómez 2, Centro, Tultepec, Estado de México, México"
2075,"Cantón 109, Romero Rubio, Ciudad de México, CDMX, México"
2076,"Allende, Centro, Tultepec, Estado de México, México"
2077,"Avenida Las Heras 501, Leandro N. Alem, Misiones, Argentina"
2078,"Calle 15 91A, México, Mérida, Yuc., México"
2079,"Poniente 146 no 700, Industrial Vallejo, Ciudad de México, CDMX, México"
2080,"Av. Bartolomé Mitre 220, B8132 Medanos, Provincia de Buenos Aires, Argentina"
2081,"Zarco 107, Centro, Jojutla, Mor., México"
2082,"Rio Elba 20, Calle Río Elba, Cuauhtémoc, Ciudad de México, CDMX, México"
2083,"Miguel Hidalgo 430, Centro, Cortazar, Guanajuato, México"
2084,"Juan Bautista Alberdi 98, San Pedro de Jujuy, Jujuy, Argentina"
2085,"Atzacan, Veracruz, México"
2086,"Jardines Vallarta, Zapopan, Jal., México"
2087,"Calle de la Fuente & Calle Guatemala, Guadalupe, Monclova, Coahuila de Zaragoza, México"
2088,"Colmena Centro, Ciudad Nicolás Romero, Méx., México"
2089,"Tollan, Azteca, Monclova, Coahuila de Zaragoza, México"
2090,"Calle Hidalgo 330, Zona Centro, Monclova, Coahuila de Zaragoza, México"
2091,"Camino a Las Minas MZ 038, Loma de Los Angeles, Loma de los Angeles, 54710 Cuautitlán Izcalli, Estado de México, México"
2092,"Carretera San Juan del Río 48, Centro, Zona Centro, Cadereyta de Montes, Querétaro, México"
2093,"av. libertador norte 173, San Francisco, Córdoba, Argentina"
2094,"Av. Dr. Luis Agote 1932, Ranelagh, Provincia de Buenos Aires, Argentina"
2095,"Av. Urquiza 1069, San Francisco, Córdoba, Argentina"
2096,"Independencia 233, Zona Centro, Gomez Palacio, Durango, México"
2097,"Calle Valle del Guadiana 468, Parque Industrial, Gómez Palacio, Durango, México"
2098,"De las Conchas 14, Santa Maria Guadalupe las Torres, Cuautitlán Izcalli, Estado de México, México"
2099,"11 de Abril 296, Bahía Blanca, Provincia de Buenos Aires, Argentina"
2100,"Comuna 10, Avenida Rivadavia 8509, Ciudad Autónoma de Buenos Aires, Argentina"
2101,"Blvd. de la Libertad 120, Rincón de los Nogales, Torreón, Coahuila de Zaragoza, México"
2102,"Avenida Sarmiento 1499, Santa Lucía, San Juan, Argentina"
2103,"Calzada Reforma Agraria 75, San Mateo, Ciudad de México, CDMX, México"
2104,"Yaqui, Desarrollo Urbano Quetzalcóatl, Ciudad de México, CDMX, México"
2105,"Italia & Julio Argentino Roca, Concepción, Tucumán, Argentina"
2106,"Avenida Juan Bautista Alberdi 2188, Ciudad Autónoma de Buenos Aires, Argentina"
2107,"Avenida Avellaneda 2600, Ciudad Autónoma de Buenos Aires, Argentina"
2108,"Avenida Nazca 1876, ASU, Ciudad Autónoma de Buenos Aires, Argentina"
2109,"Avenida del Libertador 4402, Ciudad Autónoma de Buenos Aires, Argentina"
2110,"Ixtapan del Oro 4, Cumbria, Cuautitlán Izcalli, Méx., México"
2111,"Avenida México, Ozumba de Alzate, Méx., México"
2112,"Central de Abasto Ecatepec, México-texcoco MZ 003, Santa Cruz Venta de Carpio, Ecatepec de Morelos, Estado de México, México"
2113,"La Rioja, Córdoba, Argentina"
2114,"Calzada de Tlalpan 2645, San Pablo Tepetlapa, Ciudad de México, CDMX, México"
2115,"Pasaje Haití 398, San Francisco, Córdoba, Argentina"
2116,"Avenida Paula Albarracín de Sarmiento 789, San Juan, Argentina"
2117,"Corregidora 4, Santa Elena, Santa Cruz Xoxocotlán, Oaxaca, México"
2118,"Av. Enrique Shaw 351, B7167 Pinamar, Provincia de Buenos Aires, Argentina"
2119,"De las Amazonas 129, MZ 009, Ensueños, 54740 Cuautitlán Izcalli, Estado de México, México"
2120,"Avenida Francisco Medina Ascencio, Marina Vallarta, Puerto Vallarta, Jal., México"
2121,"Carrera 16 #96-64, Bogota, Colombia"
2122,"Segunda de Fray Diego 101, Hacienda de Fray Diego, Durango, Dgo., México"
2123,"Carretera Costera Sur, Cozumel, Quintana Roo, México"
2124,"Fraccionamiento Los Héroes San Pablo, Los Héroes San Pablo, Méx., México"
2125,"9 de Julio 1202, AYV, Corrientes, Argentina"
2126,"Mendoza 1111, Ciudad de Corrientes, Corrientes, Argentina"
2127,"Junin 1084, Ciudad de Corrientes, Corrientes, Argentina"
2128,"Av. 3 de Abril 504, Ciudad de Corrientes, Corrientes, Argentina"
2129,"Mendoza Sur 4063, Villa Krause, San Juan, Argentina"
2130,"38, Alta Torre 211, Altagracia, Zapopan, Jal., México"
2131,"Metztitlán, Hgo., México"
2132,"Avenida Rivadavia 21864, Ituzaingó, Provincia de Buenos Aires, Argentina"
2133,"Farmacia del Boulevard., Boulevard Roque Sáenz Peña 759, San Francisco, Córdoba, Argentina"
2134,"Av. Río San Joaquín, 10 de Abril, Ciudad de México, CDMX, México"
2135,"Av. Reforma Agraria 31, La Piedad, Cuautitlán Izcalli, Estado de México, México"
2136,"Centro Urbano Poniente 18, INFONAVIT Norte, Cuautitlán Izcalli, Estado de México, México"
2137,"Calle 45 #47-27, La Gloria, Angeles, Itagüi, Antioquia, Colombia"
2138,"Miguel Montenegro 6a, Barrio del Puente Nuevo, San Gabriel, Jalisco, Mexico"
2139,"Libertad 2, San Gabriel, Jalisco, Mexico"
2140,"C. 18 823, L6360 Gral. Pico, La Pampa, Argentina"
2141,"Paso 123, Ciudad Autónoma de Buenos Aires, Argentina"
2142,"Centro, Guasave, Sinaloa, México"
2143,"REBAJA PLUS # 5 IBAGUE JORDAN STAGE I, Carrera 5, Ibague, Tolima, Colombia"
2144,"Domingo F. Sarmiento 177, Centro, Córdoba, Provincia de Córdoba, Argentina"
2145,"Avenida Pavo Real 60, Lomas de San Esteban, San Miguel Coatlinchán, Méx., México"
2146,"Avenida Padre Humberto Mariani 307, Villa Allende, Córdoba, Argentina"
2147,"Ignacio Allende 15, Del Carmen, Ciudad de México, CDMX, México"
2148,"Dg. 65c Sur, Bogotá, Colombia"
2149,"San Lorenzo 761, El Trebol, Santa Fe, Argentina"
2150,"Ciudad de México, CDMX, México"
2151,"Av. 80 #54-37, Ferrini, Medellín, Medellin, Antioquia, Colombia"
2152,"Calle 47 no 634, La Plata, Provincia de Buenos Aires, Argentina"
2153,"Santiago del Estero 18, Oberá, Misiones, Argentina"
2154,"Av. José María Castorena 211, Cuajimalpa, 05030 Ciudad de México, CDMX, México"
2155,"C. Madero, Centro, 59800 Jacona de Plancarte, Michoacán, México"
2156,"Calle Tonalá 225, Centro, San Pedro Tlaquepaque, Jal., México"
2157,"Tucumán 217, Moreno, Provincia de Buenos Aires, Argentina"
2158,"Av. del Libertador 299, Moreno, Provincia de Buenos Aires, Argentina"
2159,"Quilmes 4521, Paso del Rey, Provincia de Buenos Aires, Argentina"
2160,"Dr. Alberto Vera 24, Moreno, Provincia de Buenos Aires, Argentina"
2161,"Misiones 6578, Ciudad Jardin Lomas de Palomar, Provincia de Buenos Aires, Argentina"
2162,"Avenida Presidente Juan Domingo Perón 1046, Santa Elena, Entre Ríos, Argentina"
2163,"Av. 3 no 899, Villa Gesell, Provincia de Buenos Aires, Argentina"
2164,"Av 20 de Noviembre, Sinaloa, 81029 Guasave, Sin., México"
2165,"Hipólito Yrigoyen 24, Mar de Ajó, Provincia de Buenos Aires, Argentina"
2166,"Francisco de las Carreras 126, Mar de Ajó, Provincia de Buenos Aires, Argentina"
2167,"Chiozza 2686, San Bernardo, Provincia de Buenos Aires, Argentina"
2168,"Ciudad de México, CDMX, México"
2169,"Insurgentes 100, Lomas de Hidalgo, Morelia, Michoacán, México"
2170,"Avenida Bartolomé Mitre 3067, Moreno, Provincia de Buenos Aires, Argentina"
2171,"Almafuerte 1351, Francisco Alvarez, Provincia de Buenos Aires, Argentina"
2172,"Dr. Eduardo Asconape 200, Moreno, Provincia de Buenos Aires, Argentina"
2173,"Avenida Rivadavia 21864, Ituzaingó, Provincia de Buenos Aires, Argentina"
2174,"Deportiva 2, San Miguel Zinacantepec, Estado de México, México"
2175,"Volcán Ahuacatlán 91, Panorámica de Huentitán, Guadalajara, Jal., México"
2176,"Graciano Sánchez 198b, Col Las Delicias, Tomatlán, Jalisco, México"
2177,"Carrera 114a #22f-25, Bogota, Colombia"
2178,"Gral. Roca 775, Cipolletti, Río Negro, Argentina"
2179,"Sauces, Oaxaca de Juárez, Oaxaca, México"
2180,"San Sebastián Etla, Oax., México"
2181,"San Lorenzo Almecatla, Pue., México"
2182,"Carlos Pellegrini 1310, Corrientes, Argentina"
2183,"Carretera Hermosillo Bahía Kino, Bahía de Kino, Sonora, México"
2184,"Av. Oaxaca 123, San Jerónimo Aculco, La Magdalena Contreras, 10400 Ciudad de México, CDMX, México"
2185,"Arco Trebolado 545, Arcos de Zapopan, Zapopan, Jal., México"
2186,"España 393, Lomas de Zamora, Provincia de Buenos Aires, Argentina"
2187,"Avenida Juárez 106, MZ 007, El Arenal, San Juan Tehuixtitlán, Méx., México"
2188,"Ciudad de México, CDMX, México"
2189,"Boulevard Av. San Martín, Avenida General José de San Martín, Florencio Varela, Provincia de Buenos Aires, Argentina"
2190,"Av. Emiliano Zapata 915-1, Buena Vista, Cuernavaca, Morelos, México"
2191,"Chester Acozac, Camino a San Jerónimo MZ 001, Fraccionamiento Real Granada, 55743 Real Granada, Méx., México"
2192,"Calle 5 de Febrero, Los Olivos, San Martín Azcatepec, Méx., México"
2193,"FARMACIA MUTUAL DE SOCIOS DE LA ASOCIACIÓN MÉDICA DE BAHÍA BLANCA, Gorriti 510, Bahía Blanca, Provincia de Buenos Aires, Argentina"
2194,"Farmacia Mitre, Avenida Belgrano, San Fernando del Valle de Catamarca, Catamarca, Argentina"
2195,"CTD, Avenida Belgrano 29, San Fernando del Valle de Catamarca, Catamarca, Argentina"
2196,"Av. México Oeste & Luis de Medina, San Fernando del Valle de Catamarca, Catamarca, Argentina"
2197,"Av. San Martín 386, Eldorado, Misiones, Argentina"
2198,"Avenida Guadalupe I. Ramírez 10, San Antonio, Ciudad de México, CDMX, México"
2199,"Avenida Agustín Yañez 1860, Escuadrón 201, Ciudad de México, CDMX, México"
2200,"A. Prat Norte 301, Azul, Provincia de Buenos Aires, Argentina"
2201,"C. 79 134, B7108 Mar del Tuyú, Provincia de Buenos Aires, Argentina"
2202,"Calle Alamos 309, Reforma, Oaxaca de Juárez, Oax., México"
2203,"Calzada Niños Héroes de Chapultepec 509, Reforma, Oaxaca de Juárez, Oax., México"
2204,"Carretera Internacional, San Agustín Yatareni, Oax., México"
2205,"La D, Querétaro, México"
2206,"Alberdi 1860, Junín, Provincia de Buenos Aires, Argentina"
2207,"Privada González 244, Centro, Miguel Auza, Zac., México"
2208,"Purépero de Echáiz, Mich., México"
2209,"Avenida Manuel Belgrano 3224, San Miguel de Tucumán, Provincia de Tucumán, Argentina"
2210,"Buenos Aires 251, San Lorenzo, Santa Fe, Argentina"
2211,"Av. Enrique Shaw 98, B7167 Pinamar, Provincia de Buenos Aires, Argentina"
2212,"Monterrey, Nuevo León, México"
2213,"Valladolid, Yucatán, México"
2214,"Av. Cazón 1550, Tigre, Provincia de Buenos Aires, Argentina"
2215,"Pocitos, Salta, Argentina"
2216,"Avenida Juan Domingo Perón 760, Salta, Argentina"
2217,"Ruta Nacional 34 & España, Tartagal, Salta, Argentina"
2218,"Federico Boungarthen 605, Kennedy, Córdoba, Argentina"
2219,"Av. Boedo 937, Buenos Aires, Argentina"
2220,"Fernando Montes de Oca 212, Margaritas, Ciudad Juárez, Chihuahua, Mexico"
2221,"Luis Procuna, San Isidro la Paz, Ciudad Nicolás Romero, Méx., México"
2222,"Flores, San Isidro la Paz, Ciudad Nicolás Romero, Méx., México"
2223,"Del Refugio 4142, Alfareros, Monterrey, N.L., México"
2224,"Jujuy 1172, Corrientes, Argentina"
2225,"Av. Juan Domingo Perón 5419, Corrientes, Argentina"
2226,"Calle Nicolás Avellaneda 4436, Corrientes, Argentina"
2227,"Belgrano 1768, ABI, Corrientes, Argentina"
2228,"Av. 3 de Abril 1301, Corrientes, Argentina"
2229,"25 de Mayo 1098, Corrientes, Argentina"
2230,"Ruta Provincial 43 1, Corrientes, Argentina"
2231,"Santa Fé 905, Corrientes, Argentina"
2232,"San Martín 529, APK, Corrientes, Argentina"
2233,"Presidente Nicolás Avellaneda, Corrientes, Argentina"
2234,"Avenida Raúl Alfonsín, Corrientes, Argentina"
2235,"Real Castilla, Hgo., México"
2236,"Calle Madero 68, Centro, Cotija de la Paz, Michoacán, México"
2237,"Calle Madero 68, Centro, Cotija de la Paz, Michoacán, México"
2238,"La Paz 9, Primero, Domingo Arenas, Pue., México"
2239,"Av. Vallarta #6503-local i13 b3, Granja, Zapopan, Jalisco, México"
2240,"C. 30 & Calle 29, Centro, 97904 Chumayel, Yuc., México"
2241,"C. 23 959, Centro, 97908 Mayapán, Yuc., México"
2242,"Calle 25a #18a-38, Villavicencio, Meta, Colombia"
2243,"C. 26, Centro, 97900 Mama, Yuc., México"
2244,"Calle Fray Bernardino de Sahagún 164, El Mirador del Punhuato, Morelia, Michoacán, México"
2245,"Cayetano Andrade Oriente 90, Babilonia, Apatzingán de la Constitución, Michoacán, México"
2246,"Constitución de 1814 Sur 77, Centro, Apatzingán de la Constitución, Michoacán, México"
2247,"Cayetano Andrade Oriente 21, Centro, Apatzingán de la Constitución, Michoacán, México"
2248,"Benito Mendoza 32, Centro, Pátzcuaro, Michoacán, México"
2249,"Nicolás Bravo 27, Centro, Los Reyes de Salgado, Michoacán, México"
2250,"General Nicolás Bravo 15d, Chapultepec Norte, Morelia, Michoacán, México"
